female,male,site,block,height,volume,rust,stemform
510,0,109,4,27.799987793,1.5080423355,0,3
510,0,109,20,24.299987793,0.8744249344,0,4
510,0,109,9,25.399993896,0.8307819366,1,4
510,0,109,16,22,0.5622801781,0,3
510,0,109,5,27.799987793,1.0418605804,1,3
510,0,109,17,22.799987793,0.4097852707,0,3
510,0,109,8,28.5,1.3215780258,0,3
510,0,109,15,28.399993896,1.0636196136,0,3
510,0,109,6,26.699996948,0.8715772629,0,3
510,0,109,12,28,1.4620847702,1,4
510,0,109,13,24.699996948,0.7332425117,0,4
510,0,109,2,26.299987793,1.173160553,0,5
510,0,109,7,29.599990845,1.5437068939,0,4
518,0,109,1,27.399993896,1.1219367981,1,3
518,0,109,7,27.099990845,1.1583890915,1,4
518,0,109,18,29.5,1.5386047363,0,3
518,0,109,17,29.699996948,1.5488080978,0,4
518,0,109,16,24.5,0.8025393486,1,4
518,0,109,19,24.599990845,0.6942248344,0,4
518,0,109,8,29.099990845,1.5769863129,1,3
518,0,109,9,21.5,0.2972595692,1,3
518,0,109,13,26.399993896,0.8212580681,1,5
518,0,109,2,28,1.0024347305,1,3
518,0,109,20,25.099990845,0.861243248,0,3
518,0,109,6,29.899993896,1.0681695938,0,3
518,0,109,3,30.299987793,1.7666120529,0,4
518,0,109,5,30.5,0.8526406288,0,2
518,0,109,4,28.5,1.4311361313,0,3
518,0,109,14,24.399993896,0.6199421883,1,3
518,0,109,10,27.5,1.1749897003,1,3
518,0,109,11,26.799987793,1.051325798,0,3
518,0,109,15,27.5,1.0309810638,0,3
233,0,109,2,26.799987793,1.051325798,0,3
233,0,109,9,26.399993896,1.3804636002,0,3
233,0,109,4,27,1.2034873962,1,5
233,0,109,18,21.599990845,0.8538784981,0,4
233,0,109,17,26.599990845,1.2357196808,1,3
233,0,109,3,30.599990845,1.5947198868,0,4
233,0,109,11,24.399993896,0.9601964951,0,3
233,0,109,8,28,1.2989835739,0,5
233,0,109,20,27.199996948,1.1625394821,1,4
233,0,109,14,26.099990845,1.0703058243,0,3
233,0,109,12,29.899993896,1.3848409653,0,3
233,0,109,6,26.699996948,0.9574584961,0,2
233,0,109,16,28.199996948,1.3080205917,0,4
233,0,109,13,20.599990845,0.4736962318,0,4
233,0,109,15,24.599990845,0.8848042488,0,3
233,0,109,10,24.299987793,0.8744249344,1,4
233,0,109,7,29.099990845,1.6979827881,0,4
233,0,109,19,20.899993896,0.5075678825,0,6
233,0,109,2,26.799987793,1.1459388733,1,4
233,0,109,5,27.199996948,1.1625394821,0,4
233,0,109,1,17.399993896,0.3616666794,0,6
238,0,109,18,23.699996948,1.1046733856,1,4
238,0,109,3,25.199996948,0.8645401001,0,3
238,0,109,20,26.5,1.086192131,0,3
238,0,109,2,25.799987793,0.8843216896,1,5
238,0,109,14,23.299987793,0.8018980026,1,3
238,0,109,17,24.199996948,1.0380363464,0,4
238,0,109,1,31.099990845,1.8123655319,0,4
238,0,109,12,29.799987793,1.4370155334,0,4
238,0,109,8,25.199996948,1.0795373917,0,6
238,0,109,16,24.699996948,0.9715876579,0,5
238,0,109,6,26.799987793,1.3477802277,1,4
238,0,109,15,27.099990845,0.8841295242,1,3
238,0,109,9,26.799987793,1.1948223114,0,5
238,0,109,11,27.399993896,1.2208175659,0,5
238,0,109,7,23.699996948,0.5710511208,1,5
238,0,109,13,27.899993896,1.6889972687,1,5
238,0,109,4,29.299987793,1.7720584869,1,3
238,0,109,19,29.899993896,1.4417247772,0,4
238,0,109,5,28.399993896,1.657948494,0,4
531,0,109,13,25.699996948,0.8003759384,1,3
531,0,109,11,25,0.6343579292,0,3
531,0,109,16,27.599990845,1.4416799545,1,4
531,0,109,5,28,1.2989835739,0,3
531,0,109,18,20.599990845,0.3973348141,1,5
531,0,109,20,22.599990845,0.5461111069,1,5
531,0,109,1,25.799987793,0.8843216896,0,3
531,0,109,3,27.699996948,1.3919095993,1,5
531,0,109,12,26.599990845,1.611869812,0,4
531,0,109,14,23.399993896,0.6285014153,0,4
531,0,109,7,23.399993896,1.1356344223,0,4
531,0,109,9,27.699996948,1.2854270935,0,3
531,0,109,4,27.199996948,1.1625394821,1,3
531,0,109,15,28.099990845,1.3569612503,0,6
531,0,109,19,28.099990845,1.052740097,0,3
531,0,109,17,22.899993896,0.493626833,1,3
531,0,109,8,25.399993896,0.8307819366,0,3
531,0,109,6,25.899993896,0.9729585648,0,4
531,0,109,10,26.699996948,0.9574584961,0,2
531,0,109,2,30.699996948,1.6618394852,0,3
534,0,109,7,29.199996948,1.3532094955,0,4
534,0,109,11,28,1.2989835739,0,4
534,0,109,16,25.5,1.0919876099,0,3
534,0,109,18,28.399993896,1.657948494,1,3
534,0,109,17,21.699996948,0.6482791901,1,4
534,0,109,8,27,1.1060504913,0,3
534,0,109,3,28.099990845,1.0058946609,0,5
534,0,109,20,24.199996948,0.9948449135,0,3
534,0,109,15,24.699996948,1.0147027969,0,3
534,0,109,4,27.799987793,1.4518823624,0,3
534,0,109,1,25.699996948,0.7237596512,1,4
534,0,109,10,27.599990845,1.081703186,0,5
534,0,109,9,26.399993896,0.9470791817,1,4
534,0,109,13,26,1.1601629257,1,4
534,0,109,12,23.699996948,0.5096936226,1,2
534,0,109,14,28.5,1.0672464371,0,3
534,0,109,19,19.5,0.4012477398,0,3
534,0,109,2,25.699996948,1.0544195175,0,4
534,0,109,5,28.099990845,1.052740097,0,3
270,0,109,8,25.399993896,1.2791347504,1,4
270,0,109,5,25,1.0712375641,0,3
270,0,109,13,28.699996948,1.4409418106,1,2
270,0,109,10,25.599990845,1.050447464,0,4
270,0,109,1,20.799987793,0.4008653164,1,3
270,0,109,9,26,1.0663337708,1,3
270,0,109,4,27.799987793,1.2381477356,0,3
270,0,109,14,20,0.600133419,1,5
270,0,109,18,23.599990845,0.6335849762,1,3
270,0,109,20,21.799987793,0.55747509,1,4
270,0,109,6,25,0.7417392731,1,3
270,0,109,16,28.699996948,1.1234703064,0,4
270,0,109,19,17.299987793,0.2457754612,1,3
270,0,109,7,26.799987793,1.1459388733,0,3
270,0,109,11,22.899993896,0.6822648048,0,3
270,0,109,15,25.299987793,0.8276438713,1,3
270,0,109,12,27.199996948,1.0201025009,0,3
270,0,109,3,29.5,1.3118000031,1,3
271,0,109,3,30.099990845,1.3938789368,0,3
271,0,109,14,25,0.8182296753,1,3
271,0,109,5,23.899993896,0.7105855942,0,4
271,0,109,9,22.699996948,0.4615616798,0,4
271,0,109,13,22.599990845,0.6737680435,0,3
271,0,109,8,27.699996948,1.0854997635,0,3
271,0,109,19,22.899993896,0.7523303032,0,4
271,0,109,2,26.899993896,0.8778533936,0,4
271,0,109,11,26.899993896,0.8778533936,0,3
271,0,109,1,27,1.1542396545,0,4
271,0,109,10,23.099990845,0.5574474335,0,2
271,0,109,18,17.799987793,0.3692059517,0,6
271,0,109,17,29,0.9898238182,0,2
271,0,109,16,28,1.406619072,0,3
271,0,109,20,23.099990845,0.5574474335,0,5
271,0,109,15,28.899993896,1.2858057022,0,3
271,0,109,4,27.5,1.276389122,1,4
271,0,109,7,24.099990845,0.7162499428,0,4
271,0,109,6,24.299987793,0.7219142914,0,3
271,0,109,12,24.799987793,0.7735276222,1,3
272,0,109,16,20.5,0.4984986782,1,3
272,0,109,4,31,2.8451156616,0,3
272,0,109,2,27.799987793,1.1874399185,0,4
272,0,109,13,22.299987793,0.6324691772,0,4
272,0,109,19,26.199996948,1.0285434723,1,3
272,0,109,8,27.099990845,1.1583890915,1,3
272,0,109,1,26,0.9332404137,1,4
272,0,109,15,27.599990845,0.9885959625,0,4
272,0,109,12,27.299987793,1.4263753891,0,3
272,0,109,18,31.599990845,2.2648830414,1,3
272,0,109,20,26.799987793,1.3477802277,0,3
272,0,109,5,28.599990845,1.2206411362,1,3
272,0,109,17,21.699996948,0.3673818111,1,3
272,0,109,3,29.099990845,1.3486909866,0,5
272,0,109,14,22.599990845,0.4326384068,1,3
272,0,109,11,28.5,1.6636676788,1,3
272,0,109,7,28.199996948,1.6465101242,1,3
272,0,109,10,25.599990845,0.8370580673,1,3
274,0,109,7,22.599990845,0.778819561,0,3
274,0,109,18,25.699996948,0.9657058716,1,3
274,0,109,6,26.5,1.333070755,1,4
274,0,109,2,21.199996948,0.4594845772,1,5
274,0,109,1,24.099990845,0.7899870872,1,3
274,0,109,13,27.799987793,1.2899456024,1,3
274,0,109,4,28.599990845,1.272808075,1,5
274,0,109,10,26.399993896,1.1293392181,1,4
274,0,109,16,26.899993896,1.3004522324,0,5
274,0,109,14,22.699996948,0.8190693855,0,3
274,0,109,5,22.799987793,0.7138652802,1,3
274,0,109,19,23.299987793,0.5935139656,1,6
274,0,109,15,26,1.3085546494,0,4
274,0,109,11,27.899993896,1.0930938721,0,3
274,0,109,20,22.299987793,0.6005411148,1,4
274,0,109,8,21.199996948,0.5143694878,1,4
274,0,109,12,27.099990845,1.1583890915,1,4
274,0,109,9,24.099990845,0.8282737732,0,3
274,0,109,3,24.899993896,0.9366941452,1,4
279,0,109,18,25,0.9829788208,0,3
279,0,109,17,23,0.6183342934,1,5
279,0,109,4,29.099990845,1.5769863129,1,4
279,0,109,11,29.399993896,1.2013692856,1,3
279,0,109,3,27.899993896,0.9092340469,1,3
279,0,109,8,30.199996948,1.6353225708,0,4
279,0,109,16,22.399993896,0.8842549324,0,3
279,0,109,12,27.899993896,1.1417951584,0,4
279,0,109,15,25.399993896,1.0878372192,1,4
279,0,109,5,28,1.2468128204,0,3
279,0,109,10,27.399993896,1.486828804,0,3
279,0,109,19,21.799987793,0.4993264675,0,3
279,0,109,2,28.799987793,1.8050928116,1,2
279,0,109,13,26.599990845,1.3379735947,1,4
279,0,109,20,21.799987793,0.55747509,0,3
279,0,109,14,28.5,1.2164907455,1,5
279,0,109,9,24.099990845,0.7162499428,1,3
279,0,109,1,27.099990845,1.3098707199,1,5
279,0,109,6,24.199996948,0.5823874474,1,4
279,0,109,7,26.199996948,1.0285434723,1,4
559,0,109,8,18.5,0.2093247175,1,3
559,0,109,1,25.199996948,0.9475736618,1,4
559,0,109,16,25.399993896,1.2298164368,1,4
559,0,109,5,28.399993896,1.657948494,0,4
559,0,109,2,28.299987793,1.2598104477,1,3
559,0,109,3,26.5,0.9947171211,1,3
559,0,109,20,23.799987793,0.5733184814,0,3
559,0,109,14,26.299987793,0.8590250015,1,3
559,0,109,6,22.399993896,0.4835851192,1,4
559,0,109,10,27.099990845,1.3098707199,1,2
559,0,109,18,24.199996948,0.9526023865,1,2
559,0,109,19,26.299987793,0.9874644279,1,4
559,0,109,9,25.5,0.6818799973,0,3
559,0,109,15,26.599990845,0.9539985657,1,4
559,0,109,13,22.699996948,0.7460536957,1,4
559,0,109,12,25.399993896,1.0425043106,1,3
559,0,109,11,27.799987793,1.2381477356,1,5
559,0,109,4,28.599990845,1.5504693985,1,3
559,0,109,7,23.699996948,0.4520552158,1,3
559,0,109,17,19.399993896,0.3993628025,1,3
560,0,109,6,27.599990845,1.1791400909,0,3
560,0,109,8,26.899993896,1.0092229843,0,4
560,0,109,13,28.699996948,1.5557727814,0,3
560,0,109,20,22.799987793,0.6132502556,0,3
560,0,109,18,26.799987793,1.051325798,0,3
560,0,109,14,23.199996948,0.5597147942,0,4
560,0,109,2,31.399993896,1.5123615265,0,4
560,0,109,3,26,0.8496103287,0,3
560,0,109,17,23.599990845,0.6007213593,0,3
560,0,109,5,27.299987793,0.8904056549,1,3
560,0,109,7,23.799987793,0.6055269241,0,3
560,0,109,1,27.799987793,1.4518823624,0,2
560,0,109,10,22.799987793,0.7854132652,1,3
560,0,109,4,28.599990845,1.2206411362,0,3
560,0,109,11,24.299987793,0.7219142914,0,4
560,0,109,9,19,0.2666141987,1,4
560,0,109,16,28.699996948,1.4409418106,0,3
560,0,109,19,24.5,0.8025393486,0,2
560,0,109,12,20.799987793,0.4514510632,0,3
561,0,109,17,20.899993896,0.5075678825,0,4
561,0,109,19,24.599990845,0.8848042488,0,3
561,0,109,16,26.399993896,1.2266817093,0,3
561,0,109,4,29.899993896,1.4997816086,0,4
561,0,109,7,27.099990845,1.1583890915,0,3
561,0,109,10,24.299987793,0.6861696243,0,3
561,0,109,1,23.299987793,0.4449944496,1,5
561,0,109,5,24.899993896,0.5982580185,1,4
561,0,109,8,22.699996948,0.5483784676,1,4
561,0,109,3,25.799987793,0.8843216896,1,5
561,0,109,11,23.699996948,0.5399074554,1,3
561,0,109,9,27.599990845,1.081703186,1,4
561,0,109,2,26.299987793,1.2221632004,1,4
561,0,109,12,26,0.6583838463,0,4
561,0,109,14,25.899993896,0.9729585648,1,4
561,0,109,6,27.599990845,1.0346078873,1,4
561,0,109,13,25.5,0.833920002,0,3
561,0,109,18,21.699996948,0.6482791901,0,3
562,0,109,17,25,0.6005253792,0,5
562,0,109,16,28.099990845,1.052740097,0,3
562,0,109,2,25.699996948,0.9228610992,1,3
562,0,109,4,28.399993896,1.657948494,0,4
562,0,109,12,22.899993896,0.5228209496,1,5
562,0,109,11,22,0.5035982132,1,3
562,0,109,1,28.599990845,1.5504693985,0,3
562,0,109,3,27.399993896,0.9816765785,0,5
562,0,109,18,24.299987793,0.5217437744,0,3
562,0,109,14,24.5,0.8414611816,0,4
562,0,109,10,27.799987793,1.2899456024,1,3
562,0,109,20,21.299987793,0.6369504929,1,4
562,0,109,9,23.099990845,0.6208758354,0,3
562,0,109,6,29.899993896,1.118016243,1,3
562,0,109,8,21.599990845,0.4408288002,0,5
562,0,109,13,27.299987793,0.8904056549,0,2
564,0,109,5,27.299987793,1.2164850235,0,6
564,0,109,10,26.699996948,0.9574584961,1,4
564,0,109,19,24.599990845,0.7304105759,0,4
564,0,109,15,25.199996948,0.824505806,0,3
564,0,109,7,24.099990845,0.7162499428,1,3
564,0,109,2,24.099990845,0.5801200867,1,6
564,0,109,20,27.199996948,0.9747571945,0,4
564,0,109,17,23,0.7554683685,0,3
564,0,109,3,26.699996948,0.8302073479,1,4
564,0,109,18,26.899993896,1.1020784378,0,4
564,0,109,16,27.599990845,1.2809076309,1,5
564,0,109,14,24.199996948,0.870965004,1,4
564,0,109,4,27.399993896,0.7301750183,1,4
564,0,109,8,25.299987793,1.2742319107,0,4
564,0,109,6,21.599990845,0.6136741638,0,4
564,0,109,1,26.599990845,1.444401741,0,4
564,0,109,12,25.399993896,0.8711338043,0,5
564,0,109,9,30.299987793,1.8313884735,1,4
564,0,109,13,26.699996948,0.8715772629,1,3
564,0,109,11,25.799987793,0.843334198,0,3
292,0,109,1,28.199996948,1.8942928314,0,2
292,0,109,14,23.599990845,1.01313591,0,3
292,0,109,3,27.399993896,1.6007566452,0,5
292,0,109,9,25.899993896,1.303650856,0,3
292,0,109,10,24.5,1.0504865646,0,5
292,0,109,11,24.899993896,1.1125049591,0,3
292,0,109,15,24.5,0.8414611816,0,3
292,0,109,2,29.299987793,1.5875921249,0,3
292,0,109,12,25.299987793,1.5898208618,0,5
292,0,109,7,28.799987793,1.5610761642,1,4
292,0,109,13,25.599990845,1.1905317307,1,4
292,0,109,19,28,1.3522520065,0,4
292,0,109,17,22.5,0.5742931366,0,5
292,0,109,4,27.899993896,2.0698509216,1,3
292,0,109,6,25,0.9829788208,1,4
292,0,109,18,26.899993896,1.1991548538,0,5
292,0,109,20,26.299987793,1.0323410034,0,4
292,0,109,5,26.799987793,1.1948223114,0,3
292,0,109,8,27.599990845,1.2809076309,0,5
568,0,109,10,24.399993896,0.7994012833,0,3
568,0,109,7,26.899993896,1.1991548538,0,4
568,0,109,14,27,1.1542396545,0,3
568,0,109,8,26.5,0.7842206955,1,3
568,0,109,19,26.199996948,1.0742769241,1,3
568,0,109,2,29.399993896,1.715139389,0,4
568,0,109,20,25.299987793,1.0385322571,1,4
568,0,109,5,20.5,0.4454259872,1,3
568,0,109,18,22.799987793,0.4634463787,1,3
568,0,109,16,25,0.7794942856,1,4
568,0,109,15,28.399993896,1.1120796204,1,3
568,0,109,4,32.399993896,2.0983219147,0,4
568,0,109,12,27.899993896,1.1417951584,0,4
568,0,109,6,27.399993896,1.1708402634,0,5
568,0,109,13,28.899993896,1.3396530151,0,3
568,0,109,11,21.5,0.5802063942,1,4
568,0,109,17,25.399993896,0.8711338043,0,3
569,0,109,8,23.799987793,0.81838274,1,4
569,0,109,16,21.099990845,0.5406565666,1,4
569,0,109,13,24.199996948,0.8315706253,1,5
569,0,109,12,22.899993896,0.6485791206,0,4
569,0,109,1,25.899993896,0.6209306717,1,3
569,0,109,18,24.899993896,1.1125049591,0,4
569,0,109,5,24.599990845,0.5277690887,1,5
569,0,109,15,22,0.3033885956,0,3
569,0,109,20,21.599990845,0.3200910091,1,4
569,0,109,7,27.199996948,1.5322370529,1,4
569,0,109,6,27.099990845,1.362490654,1,4
569,0,109,3,28.799987793,1.1775398254,1,3
569,0,109,17,28.299987793,1.3125400543,0,5
569,0,109,2,28.599990845,1.5504693985,0,6
569,0,109,19,25.599990845,0.8370580673,0,3
569,0,109,11,23.699996948,0.8150858879,1,4
569,0,109,4,24.199996948,0.9526023865,1,4
569,0,109,9,27.299987793,0.9782171249,0,3
569,0,109,10,25.899993896,1.1558303833,0,4
569,0,109,14,22.899993896,0.5529127121,1,3
570,0,109,4,25.699996948,1.1950502396,1,4
570,0,109,15,28.799987793,1.4458456039,0,3
570,0,109,12,22.5,0.739777565,1,4
570,0,109,18,27.299987793,0.9337759018,1,4
570,0,109,1,27.799987793,1.2899456024,0,4
570,0,109,17,25.5,1.0019645691,0,3
570,0,109,13,22.399993896,0.5415768623,1,4
570,0,109,16,24.5,0.6564617157,0,4
570,0,109,9,23.699996948,0.6700592041,1,3
570,0,109,2,24,0.8249764442,1,4
570,0,109,14,28.699996948,0.9343385696,1,3
570,0,109,7,23,0.5249567032,1,3
570,0,109,3,26,0.809325695,1,2
570,0,109,8,23.5,0.6646895409,1,3
570,0,109,20,24.299987793,0.8348674774,1,4
570,0,109,19,20.899993896,0.4801037312,1,4
570,0,109,5,26.599990845,1.1376390457,1,5
570,0,109,10,22.399993896,0.5121412277,0,3
570,0,109,11,24.299987793,0.6861696243,0,4
575,0,109,2,30.5,1.7140436172,0,4
575,0,109,19,25.299987793,0.7502355576,0,3
575,0,109,10,28.099990845,1.2511453629,1,3
575,0,109,4,27.099990845,1.3098707199,0,3
575,0,109,17,25.699996948,1.1471652985,0,4
575,0,109,18,27.699996948,1.0854997635,0,4
575,0,109,7,28,1.2989835739,0,3
575,0,109,13,28.099990845,1.581820488,0,3
575,0,109,9,28.899993896,1.3396530151,1,4
575,0,109,12,20.399993896,0.5238385201,1,5
575,0,109,6,29.5,1.366765976,1,4
575,0,109,20,25.5,0.9159417152,0,4
575,0,109,14,26.199996948,1.1688280106,1,3
575,0,109,1,29.199996948,1.2455415726,1,4
575,0,109,15,26.599990845,0.9539985657,0,3
575,0,109,3,28.399993896,1.657948494,0,3
575,0,109,11,28.699996948,1.2771406174,0,3
575,0,109,8,26.099990845,0.9367003441,1,3
575,0,109,5,26.5,1.1334886551,1,3
575,0,109,16,28.799987793,1.3351345062,1,4
577,0,109,19,24.299987793,0.8348674774,0,4
577,0,109,4,29.199996948,1.4654588699,0,4
577,0,109,12,26.899993896,1.3004522324,0,4
577,0,109,17,21.599990845,0.711534977,0,4
577,0,109,16,26.5,1.1818246841,0,4
577,0,109,9,27.599990845,1.2294826508,0,5
577,0,109,1,25.699996948,0.7237596512,0,4
577,0,109,6,24.399993896,0.8381643295,0,3
577,0,109,20,23.099990845,0.6208758354,1,3
577,0,109,3,25.899993896,0.8063421249,1,4
577,0,109,2,25.699996948,1.1002883911,0,3
577,0,109,5,27.5,0.8125419617,0,4
577,0,109,14,24.199996948,0.7931251526,0,4
577,0,109,11,25.5,0.5143361092,0,4
577,0,109,18,27.699996948,1.6771316528,0,4
577,0,109,7,28.699996948,1.3306150436,0,5
578,0,109,12,26.699996948,1.6759300232,0,3
578,0,109,18,26.899993896,1.0092229843,0,3
578,0,109,8,25.199996948,1.0795373917,0,3
578,0,109,5,28.199996948,1.7067966461,1,3
578,0,109,14,25.199996948,0.824505806,1,5
578,0,109,11,24.099990845,0.7899870872,0,2
578,0,109,4,27.099990845,1.2583141327,1,4
578,0,109,10,27.099990845,1.0627174377,1,4
578,0,109,15,25.5,1.0464754105,1,5
578,0,109,1,27.899993896,0.7828302383,1,3
578,0,109,7,25.899993896,1.303650856,1,2
578,0,109,6,25.299987793,0.8276438713,1,3
578,0,109,9,20.699996948,0.3520052433,1,3
578,0,109,20,26.199996948,1.0742769241,0,3
578,0,109,16,26.699996948,0.9574584961,0,3
578,0,109,13,22.799987793,0.6794323921,0,4
578,0,109,17,26.399993896,1.6000032425,0,3
578,0,109,19,22.899993896,0.6485791206,1,3
578,0,109,3,26.899993896,1.0092229843,0,3
580,0,109,2,24.5,0.8414611816,1,3
580,0,109,14,26.5,1.039935112,0,3
580,0,109,13,25.5,0.7944097519,0,4
580,0,109,18,23,0.9471850395,0,4
580,0,109,3,14.5,0.1474653482,0,5
580,0,109,11,21.599990845,0.4950547218,1,5
580,0,109,9,24.299987793,0.9988164902,0,3
580,0,109,10,23.099990845,0.5270924568,1,4
580,0,109,19,24,0.6437525749,1,3
580,0,109,6,27.099990845,1.1583890915,0,4
580,0,109,4,28.399993896,1.1120796204,0,2
303,0,109,19,22.099990845,0.4502527714,1,5
303,0,109,16,24.699996948,1.2448120117,0,3
303,0,109,2,26.399993896,0.9910907745,1,3
303,0,109,4,25.899993896,0.7672281265,1,4
303,0,109,7,24.899993896,0.81509161,1,4
303,0,109,1,25.299987793,0.9512000084,1,3
303,0,109,6,26.399993896,1.1774921417,0,3
303,0,109,18,23.099990845,0.6539492607,0,3
303,0,109,13,23.799987793,0.7805728912,1,5
303,0,109,11,24.799987793,0.8119535446,0,3
303,0,109,15,26.299987793,0.6655917168,0,3
303,0,109,5,24.899993896,0.7389068604,0,3
303,0,109,12,27.5,0.940369606,1,4
303,0,109,10,28.199996948,1.416425705,0,3
303,0,109,17,24.799987793,0.7735276222,0,4
303,0,109,14,19.899993896,0.4587452412,1,3
303,0,109,9,6.7999992371,0.035843879,1,4
303,0,109,3,26.299987793,0.900806427,0,4
303,0,109,8,23.5,0.6646895409,0,3
303,0,109,20,27.099990845,1.1583890915,0,3
305,0,109,20,24.299987793,0.8744249344,0,4
305,0,109,2,24.5,0.8414611816,1,3
305,0,109,9,25.599990845,1.1905317307,0,5
305,0,109,14,27,1.2537946701,0,4
305,0,109,8,19.199996948,0.3504049778,1,5
305,0,109,15,25.099990845,1.075387001,0,4
305,0,109,6,23,0.5863060951,0,4
305,0,109,4,25.5,1.0919876099,0,2
305,0,109,7,25.899993896,1.1085882187,0,4
305,0,109,1,26.199996948,1.2674884796,0,3
305,0,109,18,22.699996948,0.4896101952,0,3
305,0,109,16,23.399993896,0.843287468,0,4
305,0,109,12,27.099990845,0.9271817207,0,4
305,0,109,10,21.299987793,0.5751228333,1,3
305,0,109,17,24.899993896,0.81509161,1,3
305,0,109,13,25,1.1168375015,0,3
305,0,109,5,23.799987793,0.7805728912,0,3
305,0,109,19,22.299987793,0.4540224075,1,4
305,0,109,3,23.299987793,0.5619821548,1,4
586,0,109,11,25.599990845,1.142832756,0,3
586,0,109,19,23.399993896,0.5959162712,0,4
586,0,109,16,19.899993896,0.2975518703,0,4
586,0,109,10,22.699996948,0.408135891,0,3
586,0,109,12,26.199996948,0.9838380814,1,4
586,0,109,6,25.299987793,0.5740814209,1,4
586,0,109,14,24.599990845,0.9677906036,0,3
586,0,109,1,26.599990845,1.2357196808,0,3
586,0,109,7,29.899993896,1.7437353134,0,3
586,0,109,2,30.199996948,1.6353225708,1,3
586,0,109,8,23.399993896,0.6620044708,0,3
586,0,109,4,26.899993896,1.352684021,1,4
586,0,109,5,24.899993896,0.9791817665,1,4
586,0,109,13,22.899993896,0.6822648048,0,3
586,0,109,18,28.899993896,1.2330913544,1,4
586,0,109,15,25.599990845,0.962079525,0,4
586,0,109,9,24.399993896,1.1363048553,0,3
586,0,109,20,24.899993896,0.6319551468,1,4
586,0,109,3,27.299987793,1.2164850235,0,3
587,0,109,12,24,0.5463151932,0,3
587,0,109,11,25.5,0.9584527016,0,3
587,0,109,7,28,1.3522520065,0,5
587,0,109,9,25.599990845,1.0057611465,0,3
587,0,109,5,27.699996948,1.0854997635,0,4
587,0,109,17,25.199996948,0.824505806,0,4
587,0,109,18,21.399993896,0.3866930008,1,4
587,0,109,15,22.899993896,0.6485791206,0,3
587,0,109,16,26.599990845,0.9983439445,0,3
587,0,109,10,24.599990845,0.7304105759,1,3
587,0,109,8,22.099990845,0.4238123894,0,3
587,0,109,19,25.599990845,0.8777279854,0,5
587,0,109,14,28.799987793,1.2814731598,0,4
587,0,109,3,27,1.4110717773,0,3
587,0,109,20,21.899993896,0.5598773956,1,4
587,0,109,1,26.399993896,0.9910907745,1,3
587,0,109,13,27.799987793,0.9502606392,0,3
587,0,109,4,28.199996948,1.6465101242,0,3
587,0,109,6,26.599990845,1.0901641846,1,5
587,0,109,2,28.099990845,1.052740097,0,4
312,0,109,18,19,0.3053696156,1,3
312,0,109,11,21.199996948,0.634118557,0,3
312,0,109,12,25.299987793,0.9090223312,1,5
312,0,109,8,26.899993896,1.1020784378,1,3
312,0,109,14,27.399993896,1.486828804,1,4
312,0,109,4,25.599990845,0.758731842,1,3
312,0,109,5,24.699996948,0.6271500587,1,4
312,0,109,15,26.099990845,1.1644954681,0,3
312,0,109,7,22.799987793,0.5506458282,0,5
312,0,109,19,23.699996948,0.7049217224,1,3
312,0,109,16,22.799987793,0.5506458282,0,3
312,0,109,1,28.299987793,1.3125400543,1,4
312,0,109,10,25.5,1.0019645691,0,4
312,0,109,3,28.799987793,1.3351345062,1,4
312,0,109,9,17.599990845,0.2670574188,1,4
312,0,109,2,22.899993896,0.5839033127,0,3
312,0,109,17,21.299987793,0.735959053,1,4
312,0,109,6,25.5,1.1385002136,1,4
312,0,109,13,26.899993896,1.1020784378,1,5
312,0,109,20,25.299987793,0.7884435654,1,5
325,0,109,12,26.099990845,0.9367003441,0,3
325,0,109,15,24,0.7134180069,1,4
325,0,109,1,25.899993896,0.8876185417,0,3
325,0,109,11,24.799987793,0.9753847122,0,3
325,0,109,10,24.799987793,1.2497158051,0,3
325,0,109,6,27.5,1.2251501083,0,4
325,0,109,9,17.799987793,0.1733545065,0,3
325,0,109,7,25.599990845,0.962079525,0,3
325,0,109,4,29.399993896,1.3074684143,1,5
325,0,109,14,26.399993896,0.9910907745,1,4
325,0,109,16,24.199996948,0.7556290627,0,4
325,0,109,2,27,1.1542396545,0,3
325,0,109,13,25.299987793,0.7502355576,0,4
325,0,109,8,28.099990845,1.3035020828,0,4
325,0,109,20,24.099990845,0.6127343178,1,4
325,0,109,17,24.799987793,0.7360749245,0,4
325,0,109,18,18.699996948,0.3212521076,0,3
595,0,109,5,29.799987793,1.1143894196,0,4
595,0,109,2,28.099990845,0.9155101776,1,5
595,0,109,14,22.199996948,0.5078697205,1,3
595,0,109,6,24.099990845,0.5484509468,1,3
595,0,109,16,22.5,0.5438437462,1,3
595,0,109,11,24.299987793,0.584654808,0,3
595,0,109,15,28.599990845,1.3260965347,0,3
595,0,109,17,18.799987793,0.3025100231,0,6
595,0,109,12,27.5,0.940369606,0,3
595,0,109,7,27,0.9678378105,1,3
595,0,109,13,27,1.0128488541,0,4
595,0,109,20,21.899993896,0.5302405357,0,3
595,0,109,19,12.299995422,0.0684485435,0,3
595,0,109,9,24.799987793,0.7360749245,0,3
595,0,109,4,27.099990845,1.2078199387,0,3
595,0,109,18,25.299987793,0.7130198479,1,3
595,0,109,8,26.199996948,1.2176446915,0,4
595,0,109,3,26.699996948,1.2402381897,0,3
595,0,109,1,24.899993896,0.81509161,0,4
