site,block,female,male,height,rust,volume
2,20,C10057,0,15,1,18.93
2,20,C10058,0,17.5,1,36.35
2,20,C10059,0,15.6,0,29.1
2,20,C10060,0,16.8,1,22.35
2,20,c10061,0,15.6,0,25.68
2,20,C10062,0,15.4,0,32.4
2,20,C10063,0,15.8,0,31.26
2,20,C10064,0,17,1,29.51
2,20,C10065,0,15,0,21.76
2,20,C10066,0,18.6,0,36.2
2,20,C10067,0,12.5,0,13.18
2,20,C10068,0,16,1,26.25
2,20,C10069,0,15.1,1,15.22
2,20,C10070,0,16.4,1,30.42
2,20,C10071,0,16.5,0,26.96
2,20,C10072,0,14.8,1,16.17
2,20,C10073,0,19,0,46.45
2,20,C10074,0,17,1,25.91
3,1,C1001,0,15.3,0,25.25
3,1,C1002,0,12.3,0,15.05
3,1,C1003,0,12.5,0,15.24
3,1,C1004,0,13.8,0,21.67
3,1,C1005,0,10.2,0,12.19
3,1,C1006,0,14.7,0,22.86
3,1,C1007,0,12,0,12.79
3,1,C1008,0,10.9,0,8.84
3,1,C1009,0,10.7,0,9.44
3,1,C10010,0,11.2,0,9.72
3,1,C10011,0,13,1,15.71
3,1,C10012,0,15.6,0,32.77
3,1,C10013,0,10.4,0,6.31
3,1,C10014,0,13.5,0,16.19
3,1,C10015,0,11.8,0,12.63
3,1,C10016,0,11.2,0,7.08
3,1,C10017,0,13.7,0,22.96
3,1,C10018,0,14.4,0,18.31
3,1,C10020,0,13,0,13.57
3,1,C10021,0,13.5,0,19.92
3,1,C10022,0,9.7,0,7.65
3,1,C10023,0,11.1,0,9.66
3,1,C10024,0,11.2,0,7.68
3,1,C10025,0,8.6,0,5.06
3,1,C10026,0,13.3,0,18.4
3,1,C10027,0,11.3,0,14.1
3,1,C10028,0,14.1,0,25.05
3,1,C10029,0,11.9,1,13.66
3,1,C10030,0,11.4,0,10.62
3,1,C10031,0,11.1,0,9.66
3,1,C10032,0,11.6,0,11.58
3,1,C10033,0,11.5,0,8.45
3,1,C10034,0,12.5,1,13.18
3,1,C10035,0,11.2,0,12.16
3,1,C10036,0,12.8,0,17.83
3,1,C10037,0,13.7,0,20.16
3,1,C10038,0,14.5,0,19.75
3,1,C10039,0,12.8,1,15.52
3,1,C10040,0,12.1,0,15.92
3,1,C10041,0,13.3,0,18.4
3,1,C10043,0,11.7,0,12.55
3,1,C10044,0,9.8,0,5.7
3,1,C10045,0,10.7,0,10.17
3,1,C10046,0,13.6,0,18.73
3,1,C10047,0,13.8,0,21.67
3,1,C10048,0,12.4,0,17.38
3,1,C10756,0,15.5,0,23.92
3,1,C17100,0,11.5,0,10.68
3,1,C10049,0,13.2,0,20.87
3,1,C10050,0,8.1,1,4.15
3,1,C10051,0,13.4,0,21.14
3,1,C10052,0,12.4,0,13.1
3,1,C10053,0,13.4,1,21.14
3,1,C10054,0,11.2,1,10.49
3,1,C10055,0,12.2,0,13.92
3,1,C10056,0,14.7,0,24.39
3,1,C10057,0,12.6,0,14.27
3,1,C10058,0,13.7,0,20.16
3,1,C10059,0,13.7,0,18.85
3,1,C10060,0,13,1,15.71
3,1,c10061,0,13.9,0,21.8
3,1,C10062,0,11.2,0,14
3,1,C10063,0,12.8,0,19.06
3,1,C10064,0,13.7,0,17.58
3,1,C10065,0,9.3,0,5.19
3,1,C10066,0,12.3,0,10.34
3,1,C10068,0,11.5,0,11.51
3,1,C10071,0,13,0,14.62
3,1,C10072,0,14.8,0,22.99
3,1,C10073,0,14.7,0,25.97
3,1,C10074,0,12.7,0,13.33
3,2,C1001,0,14.1,0,19.3
3,2,C1002,0,12.6,0,16.44
3,2,C1003,0,14.3,0,22.33
3,2,C1004,0,14.5,1,18.41
3,2,C1005,0,15.2,1,25.1
3,2,C1006,0,13.2,0,19.55
3,2,C1007,0,13,0,13.57
3,2,C1008,0,15.4,0,28.77
3,2,C1009,0,12.3,0,11.19
3,2,C10010,0,12.1,0,14.86
3,2,C10011,0,12.9,0,15.62
3,2,C10012,0,12.6,0,15.33
3,2,C10013,0,12.8,0,17.83
3,2,C10014,0,10.8,0,9.49
3,2,C10015,0,12.4,0,22.44
3,2,C10016,0,11.6,0,13.4
3,2,C10017,0,14.2,0,23.67
3,2,C10020,0,15.1,0,28.28
3,2,C10021,0,14,0,24.9
3,2,C10022,0,12.1,0,13.84
3,2,C10023,0,10.4,0,7.37
3,2,C10024,0,11.7,0,15.51
3,2,C10025,0,11.5,1,8.45
3,2,C10026,0,12.3,0,12.08
3,2,C10027,0,10,0,6.69
3,2,C10028,0,12.5,0,12.22
3,2,C10029,0,14.3,1,19.53
3,2,C10030,0,12.8,0,14.44
3,2,C10031,0,10.8,0,7.52
3,2,C10032,0,11.4,0,9.09
3,2,C10033,0,11.2,0,9.72
3,2,C10034,0,14.2,0,18.1
3,2,C10035,0,11.6,0,8.49
3,2,C10036,0,12.8,0,13.41
3,2,C10037,0,15.3,0,23.66
3,2,C10038,0,14,1,19.19
3,2,C10039,0,12.8,0,16.65
3,2,C10041,0,15,0,29.85
3,2,C10042,0,12.1,0,13.84
3,2,C10043,0,10.9,0,8.84
3,2,C10044,0,13.1,0,18.17
3,2,C10045,0,9.4,0,6.49
3,2,C10046,0,13.8,0,21.67
3,2,C10047,0,11.4,0,11.44
3,2,C10048,0,9.3,0,6.95
3,2,C10756,0,12.9,0,15.62
3,2,C17100,0,12.7,1,17.72
3,2,C10049,0,9.5,0,5.63
3,2,C10050,0,11,0,8.23
3,2,C10051,0,10.9,0,11.92
3,2,C10052,0,14.5,0,18.41
3,2,C10053,0,11.7,1,15.51
3,2,C10054,0,9.6,1,7.06
3,2,C10055,0,11.5,1,8.45
3,2,C10056,0,13.9,0,17.79
3,2,C10057,0,12.9,0,15.62
3,2,C10058,0,11.4,0,10.62
3,2,C10059,0,13.7,1,17.58
3,2,C10060,0,10.1,1,6.72
3,2,c10061,0,18,1,29.11
3,2,C10062,0,13.1,0,20.74
3,2,C10063,0,13,0,14.62
3,2,C10064,0,14.2,1,14.51
3,2,C10065,0,9.2,0,6.42
3,2,C10066,0,12.1,1,11.06
3,2,C10067,0,13.2,0,17.07
3,2,C10068,0,13.7,0,18.85
3,2,C10069,0,11.9,0,15.72
3,2,C10070,0,12.5,0,13.18
3,2,C10071,0,14.3,0,20.9
3,2,C10072,0,14.2,0,23.67
3,2,C10073,0,14.5,0,18.41
3,2,C10074,0,12.9,0,15.62
3,3,C1001,0,16,0,33.53
3,3,C1002,0,12.3,0,9.55
3,3,C1003,0,13.5,1,19.92
3,3,C1004,0,13.3,0,21
3,3,C1005,0,18.1,0,44.41
3,3,C1006,0,11.9,0,10.93
3,3,C1007,0,12.7,0,15.43
3,3,C1008,0,15.4,0,28.77
3,3,C1009,0,12.3,0,11.19
3,3,C10010,0,11.9,0,11.8
3,3,C10011,0,12.4,0,14.1
3,3,C10012,0,14.7,0,22.86
3,3,C10013,0,13.2,0,17.07
3,3,C10014,0,15.5,0,19.45
3,3,C10015,0,10,1,7.78
3,3,C10016,0,14.7,1,17.33
3,3,C10017,0,11.5,0,10.68
3,3,C10018,0,15.4,0,27.05
3,3,C10020,0,13.8,0,16.47
3,3,C10021,0,16,0,29.76
3,3,C10022,0,14.2,0,18.1
3,3,C10023,0,14.1,0,13.35
3,3,C10024,0,9.8,0,8.93
3,3,C10025,0,14.6,0,21.27
3,3,C10026,0,14.7,0,25.97
3,3,C10027,0,11.6,0,13.4
3,3,C10028,0,14.8,1,18.73
3,3,C10029,0,15.1,0,17.7
3,3,C10030,0,12.1,0,13.84
3,3,C10031,0,15.5,0,28.94
3,3,C10032,0,12.9,1,17.94
3,3,C10033,0,14.6,0,22.73
3,3,C10034,0,15.8,0,24.32
3,3,C10035,0,14.2,0,20.78
3,3,C10036,0,13.5,0,17.38
3,3,C10037,0,12.5,0,14.18
3,3,C10038,0,12.7,1,14.36
3,3,C10039,0,15,0,24.82
3,3,C10040,0,17.5,0,34.26
3,3,C10041,0,11.1,0,10.42
3,3,C10042,0,13.6,0,15.13
3,3,C10043,0,12.5,0,16.34
3,3,C10044,0,10.8,0,8.79
3,3,C10045,0,12,0,12.79
3,3,C10046,0,14.4,0,21.02
3,3,C10047,0,13.4,1,12.86
3,3,C10048,0,12.2,0,11.12
3,3,C10756,0,13.1,0,19.43
3,3,C17100,0,12.5,0,15.24
3,3,C10049,0,15.5,1,25.53
3,3,C10050,0,13.4,0,18.51
3,3,C10051,0,13.2,0,14.79
3,3,C10052,0,11.3,0,9.78
3,3,C10053,0,12.8,0,16.65
3,3,C10054,0,13.3,1,12.79
3,3,C10055,0,12.1,0,11.06
3,3,C10056,0,11,0,8.23
3,3,C10057,0,15.6,0,32.77
3,3,C10058,0,16,1,29.76
3,3,C10059,0,14.3,0,25.36
3,3,C10060,0,15.3,0,22.13
3,3,c10061,0,15.4,0,23.79
3,3,C10062,0,13.1,0,23.51
3,3,C10064,0,15.4,0,23.79
3,3,C10065,0,13.8,0,27.73
3,3,C10066,0,13.8,0,16.47
3,3,C10067,0,14.7,0,24.39
3,3,C10068,0,14.2,0,18.1
3,3,C10069,0,14.2,0,22.2
3,3,C10070,0,13.4,0,28.63
3,3,C10071,0,12.9,0,12.5
3,3,C10072,0,14.8,0,22.99
3,3,C10073,0,14.1,1,15.57
3,3,C10074,0,14.9,0,27.95
3,4,C1001,0,15.8,1,29.43
3,4,C1002,0,13.1,1,15.81
3,4,C1003,0,13.6,0,14.04
3,4,C1004,0,12.8,0,15.52
3,4,C1005,0,14.9,0,17.51
3,4,C1006,0,12.8,0,17.83
3,4,C1007,0,12.9,0,23.21
3,4,C1008,0,12.4,0,14.1
3,4,C1009,0,11.4,1,11.44
3,4,C10010,0,16,1,27.97
3,4,C10011,0,16.7,0,34.85
3,4,C10012,0,15.3,0,25.25
3,4,C10014,0,13.6,1,24.28
3,4,C10015,0,14.5,0,24.1
3,4,C10016,0,12.5,1,10.46
3,4,C10017,0,13.1,0,20.74
3,4,C10018,0,13.7,1,18.85
3,4,C10020,0,10.4,0,7.96
3,4,C10021,0,14.8,1,29.5
3,4,C10022,0,14.2,0,23.67
3,4,C10023,0,12.7,0,11.44
3,4,C10024,0,8,0,4.64
3,4,C10025,0,14.8,0,22.99
3,4,C10026,0,12.5,0,17.49
3,4,C10027,0,14.3,0,22.33
3,4,C10028,0,14.6,0,16
3,4,C10029,0,15.2,0,28.44
3,4,C10030,0,13.2,0,17.07
3,4,C10031,0,17.1,0,31.58
3,4,C10032,0,13.7,0,13.07
3,4,C10033,0,10.9,0,9.55
3,4,C10034,0,14.8,0,21.51
3,4,C10035,0,15.2,0,39.89
3,4,C10036,0,12,1,15.82
3,4,C10037,0,15.3,0,20.66
3,4,C10038,0,15.5,0,34.5
3,4,C10039,0,11.6,0,15.41
3,4,C10040,0,12.7,0,9.75
3,4,C10041,0,15.3,0,23.66
3,4,C10042,0,12.7,1,22.9
3,4,C10043,0,12.8,1,15.52
3,4,C10044,0,12.7,0,21.53
3,4,C10045,0,12.6,0,16.44
3,4,C10046,0,14.1,0,23.53
3,4,C10047,0,15.3,0,30.38
3,4,C10048,0,13.5,0,21.27
3,4,C10756,0,14.6,0,17.23
3,4,C17100,0,14.9,0,26.28
3,4,C10049,0,13.5,0,15.05
3,4,C10050,0,15.1,0,23.39
3,4,C10051,0,12.6,0,12.29
3,4,C10052,0,14.2,0,20.78
3,4,C10053,0,13.8,0,27.73
3,4,C10054,0,14.2,0,20.78
3,4,C10055,0,15.4,0,25.39
3,4,C10056,0,14.6,0,18.52
3,4,C10057,0,12.1,1,14.86
3,4,C10058,0,15.4,1,20.77
3,4,C10059,0,12.1,0,12.86
3,4,C10060,0,14.9,0,26.28
3,4,c10061,0,15.5,0,27.2
3,4,C10062,0,15.8,0,33.15
3,4,C10063,0,12.8,0,16.65
3,4,C10064,0,15,0,24.82
3,4,C10065,0,14.1,0,22.07
3,4,C10066,0,13.7,0,20.16
3,4,C10067,0,14.6,1,30.89
3,4,C10068,0,11.3,0,13.14
3,4,C10069,0,11.9,0,14.67
3,4,C10070,0,12.3,0,16.13
3,4,C10072,0,15.1,0,26.59
3,4,C10073,0,14.2,1,18.1
3,4,C10074,0,14.8,0,24.53
3,5,C1001,0,15.7,0,24.19
3,5,C1002,0,11.4,1,11.44
3,5,C1003,0,11.1,0,11.23
3,5,C1004,0,13.9,0,17.79
3,5,C1005,0,13.2,0,17.07
3,5,C1006,0,11.9,0,10.12
3,5,C1007,0,12.9,0,12.5
3,5,C1008,0,13.3,0,17.17
3,5,C1009,0,13.9,1,16.57
3,5,C10010,0,13.9,0,20.41
3,5,C10011,0,10.4,1,9.27
3,5,C10012,0,13.2,0,15.9
3,5,C10013,0,9.9,0,7.18
3,5,C10014,0,14.2,0,15.65
3,5,C10015,0,13.4,0,17.27
3,5,C10016,0,13.8,0,20.29
3,5,C10017,0,10.8,0,13.62
3,5,C10018,0,15.5,0,23.92
3,5,C10020,0,15.3,0,25.25
3,5,C10021,0,12.4,0,16.24
3,5,C10022,0,13.5,0,18.62
3,5,C10023,0,12.5,0,14.18
3,5,C10024,0,15,0,23.26
3,5,C10025,0,12.2,0,16.03
3,5,C10027,0,14.3,0,23.82
3,5,C10028,0,14.8,0,21.51
3,5,C10029,0,13.8,0,20.29
3,5,C10030,0,12.5,0,12.22
3,5,C10031,0,12.6,0,16.44
3,5,C10032,0,13.9,0,19.07
3,5,C10033,0,15,1,20.32
3,5,C10034,0,15.1,0,28.28
3,5,C10035,0,15.6,0,25.68
3,5,C10036,0,13.2,0,18.28
3,5,C10037,0,14.9,0,23.13
3,5,C10038,0,13.7,0,24.44
3,5,C10039,0,11.4,0,14.19
3,5,C10040,0,11.1,0,8.94
3,5,C10041,0,10.3,0,7.33
3,5,C10042,0,9.9,0,5.72
3,5,C10043,0,13.5,0,13.96
3,5,C10044,0,14.2,1,18.1
3,5,C10045,0,14.2,0,26.79
3,5,C10046,0,11.8,1,10.87
3,5,C10047,0,10.4,0,8.59
3,5,C10048,0,13.4,1,16.09
3,5,C10756,0,15.2,0,26.74
3,5,C17100,0,14.7,0,21.39
3,5,C10049,0,10.8,0,6.95
3,5,C10050,0,13.1,0,19.43
3,5,C10051,0,13.5,0,18.62
3,5,C10052,0,15.4,0,25.39
3,5,C10053,0,14.1,0,23.53
3,5,C10054,0,12.5,0,16.34
3,5,C10055,0,14.6,0,30.89
3,5,C10056,0,15.5,0,42.77
3,5,C10057,0,10.8,0,9.49
3,5,C10058,0,11.8,0,11.73
3,5,C10059,0,12.5,0,11.31
3,5,C10060,0,14.6,0,21.27
3,5,c10061,0,15.6,1,25.68
3,5,C10062,0,15.3,1,25.25
3,5,C10063,0,12.1,0,18.2
3,5,C10064,0,14.8,0,24.53
3,5,C10065,0,13.8,0,21.67
3,5,C10066,0,14,0,24.9
3,5,C10067,0,12.1,0,14.86
3,5,C10068,0,14.7,0,22.86
3,5,C10069,0,11.6,1,14.38
3,5,C10070,0,14.2,0,23.67
3,5,C10071,0,12.7,0,15.43
3,5,C10072,0,14.1,0,20.65
3,5,C10073,0,11.2,1,9.72
3,5,C10074,0,12.9,0,17.94
3,6,C1001,0,13.3,1,18.4
3,6,C1002,0,12.5,0,11.31
3,6,C1003,0,10.8,0,11.02
3,6,C1004,0,10.9,0,9.55
3,6,C1005,0,10.8,0,8.79
3,6,C1006,0,12.3,1,13.02
3,6,C1007,0,14.3,0,22.33
3,6,C1008,0,13.9,0,20.41
3,6,C1009,0,14.3,1,20.9
3,6,C10010,0,11.1,0,12.08
3,6,C10011,0,11.9,0,11.8
3,6,C10012,0,12.8,0,13.41
3,6,C10013,0,13.3,0,19.67
3,6,C10014,0,9.4,0,5.6
3,6,C10015,0,13.6,0,16.28
3,6,C10016,0,13.8,0,20.29
3,6,C10017,0,14.8,0,18.73
3,6,C10018,0,13.1,0,16.96
3,6,C10020,0,9.7,0,8.24
3,6,C10021,0,14.3,0,23.82
3,6,C10022,0,13.4,0,23.98
3,6,C10023,0,13.5,0,16.19
3,6,C10024,0,11.8,0,11.73
3,6,C10025,0,13.6,0,24.28
3,6,C10026,0,14.8,0,27.78
3,6,C10027,0,14.1,0,18
3,6,C10029,0,12.1,0,20.67
3,6,C10030,0,11.3,0,10.55
3,6,C10031,0,13.9,0,23.24
3,6,C10033,0,10.7,0,6.92
3,6,C10034,0,11.2,0,12.16
3,6,C10035,0,10.3,0,7.92
3,6,C10037,0,15.4,1,22.25
3,6,C10038,0,15.3,1,23.66
3,6,C10039,0,13.7,0,18.85
3,6,C10040,0,14.1,1,26.63
3,6,C10041,0,14.4,0,19.64
3,6,C10042,0,13.6,0,21.4
3,6,C10043,0,14.4,0,19.64
3,6,C10044,0,14.8,0,20.09
3,6,C10045,0,10,0,9.73
3,6,C10046,0,12.8,0,14.44
3,6,C10047,0,12.7,0,13.33
3,6,C10048,0,14.4,0,25.51
3,6,C10756,0,13.9,0,19.07
3,6,C17100,0,13.3,1,18.4
3,6,C10049,0,15.1,1,26.59
3,6,C10050,0,11.9,0,13.66
3,6,C10051,0,10.7,0,10.17
3,6,C10052,0,11.2,1,16.02
3,6,C10053,0,12.3,0,14.01
3,6,C10054,0,12,0,15.82
3,6,C10055,0,11.7,0,12.55
3,6,C10056,0,12.7,0,14.36
3,6,C10057,0,14.4,0,21.02
3,6,C10058,0,12.4,1,12.15
3,6,C10059,0,11.5,0,15.3
3,6,C10060,0,11.5,1,12.39
3,6,c10061,0,12.6,0,14.27
3,6,C10062,0,14.4,0,22.46
3,6,C10063,0,11.3,0,13.14
3,6,C10064,0,12.2,1,18.33
3,6,C10065,0,15.5,0,27.2
3,6,C10066,0,13,1,13.57
3,6,C10067,0,12.1,0,17.04
3,6,C10068,0,14.1,1,19.3
3,6,C10069,0,9.7,1,8.24
3,6,C10070,0,14.5,0,22.6
3,6,C10071,0,13.2,0,13.73
3,6,C10072,0,12.7,0,16.55
3,6,C10073,0,14.7,0,22.86
3,6,C10074,0,12.2,1,12.94
3,7,C1001,0,15.3,0,22.13
3,7,C1002,0,12,0,13.75
3,7,C1003,0,13.7,1,16.38
3,7,C1004,0,14.8,0,27.78
3,7,C1005,0,15.3,0,30.38
3,7,C1006,0,13.4,0,18.51
3,7,C1007,0,14.7,0,24.39
3,7,C1008,0,13.6,0,18.73
3,7,C1009,0,14.7,0,19.98
3,7,C10011,0,13.2,0,19.55
3,7,C10012,0,13.4,0,19.8
3,7,C10013,0,13.5,0,15.05
3,7,C10014,0,18.1,0,39.72
3,7,C10015,0,15.2,0,25.1
3,7,C10016,0,14.3,0,19.53
3,7,C10017,0,13.9,0,17.79
3,7,C10018,0,15.4,1,23.79
3,7,C10020,0,13.1,1,13.65
3,7,C10021,0,12.5,0,15.24
3,7,C10022,0,14.1,0,19.3
3,7,C10023,0,13.8,0,23.1
3,7,C10024,0,14,0,23.39
3,7,C10025,0,13.9,1,16.57
3,7,C10026,0,13.5,0,17.38
3,7,C10027,0,13.8,0,29.38
3,7,C10028,0,11.6,0,10.74
3,7,C10029,0,15.2,0,30.2
3,7,C10030,0,11.1,0,7.64
3,7,C10031,0,15.4,0,28.77
3,7,C10032,0,14.7,0,24.39
3,7,C10033,0,12.1,0,15.92
3,7,C10034,0,13.1,1,11.7
3,7,C10035,0,13.5,0,18.62
3,7,C10036,0,12,0,12.79
3,7,C10037,0,11,0,10.36
3,7,C10038,0,15.6,1,24.05
3,7,C10039,0,14.1,0,19.3
3,7,C10040,0,15,1,24.82
3,7,C10041,0,13.6,1,15.13
3,7,C10042,0,12.6,0,17.61
3,7,C10043,0,13.2,0,19.55
3,7,C10044,0,14.3,0,22.33
3,7,C10045,0,13.6,0,20.04
3,7,C10046,0,13.7,0,22.96
3,7,C10047,0,14.6,0,27.45
3,7,C10048,0,13.5,0,18.62
3,7,C10756,0,16.5,1,32.5
3,7,C17100,0,13.1,0,12.65
3,7,C10049,0,14.6,1,19.86
3,7,C10050,0,13.1,0,18.17
3,7,C10051,0,13.2,0,10.85
3,7,C10052,0,13.4,1,16.09
3,7,C10053,0,14.2,0,20.78
3,7,C10054,0,11.6,1,13.4
3,7,C10055,0,13.9,0,16.57
3,7,C10056,0,14.7,1,19.98
3,7,C10057,0,14.1,1,25.05
3,7,C10058,0,16.8,0,35.04
3,7,C10059,0,15.3,1,34.1
3,7,C10060,0,10.4,0,11.53
3,7,c10061,0,16.9,0,35.22
3,7,C10062,0,10.7,0,8.74
3,7,C10063,0,14.1,0,23.53
3,7,C10064,0,11.1,1,8.27
3,7,C10065,0,14,0,20.53
3,7,C10066,0,16.3,1,30.26
3,7,C10067,0,13.4,0,23.98
3,7,C10068,0,14.7,1,36.7
3,7,C10069,0,12.9,0,23.21
3,7,C10070,0,15.6,1,32.77
3,7,C10071,0,13,1,18.06
3,7,C10072,0,15.6,1,34.7
3,7,C10074,0,15.3,1,28.61
3,8,C1001,0,12.7,0,18.94
3,8,C1002,0,9.8,0,8.29
3,8,C1003,0,14,1,20.53
3,8,C1004,0,17.6,1,55.87
3,8,C1005,0,15,1,35.41
3,8,C1006,0,13.5,0,15.05
3,8,C1007,0,15.4,0,23.79
3,8,C1008,0,12.1,1,12.86
3,8,C1009,0,13.8,0,20.29
3,8,C10010,0,12.8,1,17.83
3,8,C10011,0,15.5,0,22.37
3,8,C10012,0,15.8,0,19.76
3,8,C10013,0,14.4,0,25.51
3,8,C10014,0,16.6,0,28.9
3,8,C10015,0,15.2,1,30.2
3,8,C10016,0,12.8,0,20.34
3,8,C10017,0,8.7,1,6.72
3,8,C10018,0,16.1,0,29.93
3,8,C10020,0,12.5,1,17.49
3,8,C10021,0,14,0,21.93
3,8,C10022,0,14.7,0,17.33
3,8,C10023,0,14.4,0,21.02
3,8,C10024,0,12.1,0,15.92
3,8,C10026,0,14.3,0,20.9
3,8,C10027,0,13.9,1,19.07
3,8,C10028,0,13.1,0,16.96
3,8,C10029,0,16.3,0,34.09
3,8,C10030,0,15.4,1,25.39
3,8,C10031,0,15,0,26.44
3,8,C10032,0,14.9,0,15.06
3,8,C10033,0,13.9,1,20.41
3,8,C10034,0,14.3,0,22.33
3,8,C10035,0,14.4,0,23.96
3,8,C10036,0,13.6,0,18.73
3,8,C10037,0,14.4,1,19.64
3,8,C10039,0,12.9,0,14.53
3,8,C10040,0,11.9,0,10.12
3,8,C10041,0,14.7,0,27.62
3,8,C10042,0,12,0,14.76
3,8,C10043,0,14.6,0,17.23
3,8,C10044,0,15.3,0,26.9
3,8,C10045,0,8.4,0,4.71
3,8,C10046,0,13.8,0,18.96
3,8,C10047,0,12.7,0,15.43
3,8,C10048,0,16.7,0,32.85
3,8,C10756,0,13.6,0,18.73
3,8,C17100,0,16.7,0,36.91
3,8,C10049,0,10.7,0,10.17
3,8,C10050,0,14.9,1,26.28
3,8,C10051,0,13.1,0,12.65
3,8,C10052,0,16.2,1,33.9
3,8,C10053,0,12.7,0,13.33
3,8,C10054,0,14.3,0,20.9
3,8,C10055,0,13,0,18.06
3,8,C10056,0,15.4,0,20.77
3,8,C10057,0,14.8,1,26.13
3,8,C10058,0,11.5,1,9.15
3,8,C10059,0,11.6,0,9.95
3,8,C10060,0,14.4,1,21.02
3,8,c10061,0,14.8,0,26.13
3,8,C10062,0,15.6,0,29.1
3,8,C10063,0,12.3,0,17.27
3,8,C10064,0,13.1,1,20.74
3,8,C10065,0,14.5,0,25.67
3,8,C10066,0,11,1,8.89
3,8,C10067,0,13.3,1,17.17
3,8,C10068,0,15,1,24.82
3,8,C10069,0,12,0,14.76
3,8,C10070,0,10.2,0,9.15
3,8,C10071,0,17.2,0,49.55
3,8,C10072,0,15.3,0,25.25
3,8,C10073,0,15.3,0,20.66
3,8,C10074,0,11,0,12
3,9,C1001,0,19.8,0,43.14
3,9,C1002,0,15.4,1,49.31
3,9,C1003,0,13.2,0,19.55
3,9,C1004,0,17.7,0,41.18
3,9,C1005,0,17.4,0,38.32
3,9,C1006,0,14.1,0,23.53
3,9,C1007,0,16.8,0,33.03
3,9,C1008,0,13.4,0,22.53
3,9,C1009,0,14.1,0,18
3,9,C10010,0,14.4,0,23.96
3,9,C10011,0,11.1,0,9.66
3,9,C10012,0,15.4,0,28.77
3,9,C10014,0,14.4,0,15.83
3,9,C10015,0,13.6,0,20.04
3,9,C10017,0,14.1,0,22.07
3,9,C10018,0,14.5,1,25.67
3,9,C10020,0,14.6,0,25.82
3,9,C10021,0,14.6,0,19.86
3,9,C10022,0,13.1,0,16.96
3,9,C10023,0,17.4,0,47.6
3,9,C10024,0,14.7,0,22.86
3,9,C10025,0,17.2,0,44.7
3,9,C10026,0,13.2,0,18.28
3,9,C10028,0,14.9,0,20.2
3,9,C10029,0,20.1,0,54.46
3,9,C10030,0,15.5,1,28.94
3,9,C10031,0,13.1,0,19.43
3,9,C10032,0,12,1,13.75
3,9,C10033,0,13.5,0,21.27
3,9,C10034,0,11.6,0,10.74
3,9,C10035,0,14.8,0,24.53
3,9,C10036,0,10.7,1,10.17
3,9,C10037,0,16.8,0,46.07
3,9,C10038,0,15.1,0,26.59
3,9,C10039,0,17,0,33.38
3,9,C10040,0,13.2,0,15.9
3,9,C10041,0,13.2,0,18.28
3,9,C10042,0,13.8,0,23.1
3,9,C10043,0,13.4,0,18.51
3,9,C10044,0,12.2,0,16.03
3,9,C10045,0,13.2,0,19.55
3,9,C10046,0,15.5,0,36.48
3,9,C10047,0,10.3,0,9.21
3,9,C10048,0,13.2,0,19.55
3,9,C10756,0,13.2,0,15.9
3,9,C17100,0,12.8,0,17.83
3,9,C10049,0,17,0,41.91
3,9,C10050,0,15,0,29.85
3,9,C10051,0,12,0,11
3,9,C10052,0,10.8,1,8.14
3,9,C10053,0,10.9,0,12.8
3,9,C10054,0,13.1,0,19.43
3,9,C10055,0,12.6,0,17.61
3,9,C10056,0,15.4,0,27.05
3,9,C10057,0,13.8,0,24.59
3,9,C10058,0,14.3,0,23.82
3,9,C10059,0,12.3,0,15.05
3,9,C10060,0,14.1,0,19.3
3,9,c10061,0,15.8,1,37.12
3,9,C10062,0,14,1,26.46
3,9,C10063,0,11.4,0,12.31
3,9,C10064,0,13.4,1,18.51
3,9,C10065,0,13.4,0,17.27
3,9,C10066,0,15.4,1,17.99
3,9,C10067,0,14.3,0,23.82
3,9,C10068,0,15.4,0,34.3
3,9,C10069,0,14.1,0,28.26
3,9,C10070,0,11.9,0,12.71
3,9,C10071,0,11.2,0,12.16
3,9,C10072,0,15.4,0,30.55
3,9,C10073,0,15.1,0,30.02
3,9,C10074,0,14.1,0,19.3
3,10,C1001,0,15,0,31.64
3,10,C1002,0,15.1,0,23.39
3,10,C1003,0,14.6,0,25.82
3,10,C1004,0,13.3,0,19.67
3,10,C1005,0,13.6,1,20.04
3,10,C1006,0,16.6,0,36.71
3,10,C1007,0,15.4,0,25.39
3,10,C1008,0,14.7,1,27.62
3,10,C1009,0,13.5,0,17.38
3,10,C10010,0,15.3,0,36.05
3,10,C10011,0,14.6,1,25.82
3,10,C10012,0,15.6,0,40.85
3,10,C10013,0,14.2,0,20.78
3,10,C10014,0,14.7,0,32.89
3,10,C10015,0,16.1,1,31.79
3,10,C10016,0,14.7,0,31.08
3,10,C10017,0,15.3,0,32.21
3,10,C10018,0,13.6,0,20.04
3,10,C10020,0,15.4,0,25.39
3,10,C10021,0,16.2,0,44.55
3,10,C10022,0,13.5,0,24.13
3,10,C10023,0,15,0,26.44
3,10,C10024,0,13.4,0,19.8
3,10,C10025,0,9.4,0,5.6
3,10,C10026,0,14.1,0,25.05
3,10,C10027,0,13.6,0,24.28
3,10,C10028,0,12.4,0,14.1
3,10,C10029,0,16.4,0,30.42
3,10,C10030,0,12.5,0,13.18
3,10,C10031,0,14.2,0,28.44
3,10,C10032,0,11.4,0,10.62
3,10,C10033,0,14.2,0,19.41
3,10,C10034,0,13.4,0,19.8
