cloneid,parent1,parent2,cross,location,block,height8,dia8,fork
151,12,10,R,Hill,1,38.1,5.1,0
151,12,10,R,Hill,5,41.3,6.05,0
151,12,10,R,Hill,6,35.5,5.55,0
151,12,10,R,Hill,7,35.7,6.55,0
151,12,10,R,Hill,8,33.1,4.8,0
151,12,10,R,Orchard,1,34.2,6.45,0
151,12,10,R,Orchard,6,33.7,4.35,0
151,12,10,R,Orchard,7,38.4,6.2,0
152,12,10,R,Hill,6,32.8,5.45,0
152,12,10,R,Orchard,2,29.6,3.8,0
152,12,10,R,Orchard,3,37.1,5.65,0
152,12,10,R,Orchard,8,32.8,4.3,0
152,12,10,R,Rail,2,32.3,5.2,0
153,12,10,R,Hill,2,39.6,7.7,0
153,12,10,R,Hill,3,30.7,5.45,0
153,12,10,R,Hill,4,34.4,5.2,0
153,12,10,R,Hill,5,30.6,4.6,0
153,12,10,R,Hill,6,35.2,7.1,0
153,12,10,R,Hill,8,34.3,7.45,1
153,12,10,R,Orchard,1,32,4.75,0
153,12,10,R,Orchard,2,23.3,2.6,1
153,12,10,R,Orchard,5,34.6,6.4,0
153,12,10,R,Orchard,8,31.2,5.4,0
153,12,10,R,Rail,1,42.1,6.75,0
153,12,10,R,Rail,2,33.8,4.6,0
153,12,10,R,Rail,3,36.7,6.55,0
