Year,Progeny,female,male,cross,r,DTA,PltHt
2013,1,171_11,170_1,170_1x171_11,-1,72,270
2013,2,167_5,164_14,164_14x167_5,-1,76,250
2013,5,164_2,166_12,164_2x166_12,1,72,265
2013,6,165_4,166_11,165_4x166_11,1,85,195
2013,8,171_10,164_8,164_8x171_10,-1,67,225
2013,9,170_4,171_5,170_4x171_5,1,73,215
2013,10,167_5,164_1,164_1x167_5,-1,73,240
2013,11,167_8,171_10,167_8x171_10,1,76,205
2013,12,166_9,164_1,164_1x166_9,-1,72,235
2013,15,164_11,165_10,164_11x165_10,1,75,205
2013,17,171_6,165_10,165_10x171_6,-1,85,175
2013,18,165_4,167_3,165_4x167_3,1,85,265
2013,22,166_12,164_2,164_2x166_12,-1,77,195
2013,23,167_5,164_1,164_1x167_5,-1,76,225
2013,25,169_6,166_9,166_9x169_6,-1,74,235
2013,26,165_6,166_12,165_6x166_12,1,84,215
2013,27,171_11,170_1,170_1x171_11,-1,73,225
2013,28,171_6,165_10,165_10x171_6,-1,85,200
2013,29,171_6,165_10,165_10x171_6,-1,75,235
2013,30,165_7,166_10,165_7x166_10,1,81,155
2013,31,167_8,164_8,164_8x167_8,-1,72,265
2013,33,169_6,164_1,164_1x169_6,-1,74,250
2013,37,166_9,164_1,164_1x166_9,-1,75,225
2013,38,165_4,166_11,165_4x166_11,1,77,230
2013,40,164_11,167_1,164_11x167_1,1,NA,NA
2013,41,171_5,170_7,170_7x171_5,-1,72,250
2013,42,171_5,170_7,170_7x171_5,-1,NA,NA
2013,43,165_4,166_11,165_4x166_11,1,76,205
2013,44,170_1,171_11,170_1x171_11,1,73,240
2013,45,171_5,170_4,170_4x171_5,-1,72,220
2013,46,171_8,168_2,168_2x171_8,-1,75,230
2013,47,169_11,170_7,169_11x170_7,1,76,230
2013,48,170_6,170_2,170_2x170_6,-1,94,155
2013,49,171_6,165_10,165_10x171_6,-1,86,205
2013,50,164_14,164_1,164_1x164_14,-1,74,235
2013,52,170_6,170_11,170_11x170_6,-1,75,250
2013,53,169_6,164_1,164_1x169_6,-1,75,210
2013,54,164_1,169_6,164_1x169_6,1,80,250
2013,58,171_4,171_7,171_4x171_7,1,85,220
2013,59,164_14,166_9,164_14x166_9,1,74,230
2013,62,171_8,168_2,168_2x171_8,-1,78,225
2013,66,170_2,171_9,170_2x171_9,1,74,260
2013,71,169_11,170_4,169_11x170_4,1,NA,NA
2013,72,165_6,166_12,165_6x166_12,1,72,245
2013,73,164_11,171_6,164_11x171_6,1,73,220
2013,75,164_14,164_1,164_1x164_14,-1,77,230
2013,76,170_1,171_11,170_1x171_11,1,81,220
2013,79,164_1,166_9,164_1x166_9,1,77,255
2013,84,170_6,170_2,170_2x170_6,-1,80,220
2013,85,170_6,170_2,170_2x170_6,-1,78,260
2013,87,164_8,167_8,164_8x167_8,1,71,NA
2013,88,169_11,171_13,169_11x171_13,1,73,225
2013,89,171_5,170_7,170_7x171_5,-1,76,265
2013,92,167_5,166_9,166_9x167_5,-1,72,240
2013,96,164_11,167_1,164_11x167_1,1,73,210
2013,99,171_9,170_2,170_2x171_9,-1,77,230
2013,103,164_14,164_1,164_1x164_14,-1,NA,85
2013,105,171_9,170_2,170_2x171_9,-1,76,250
2013,107,166_9,169_6,166_9x169_6,1,NA,NA
2013,108,164_2,166_12,164_2x166_12,1,72,260
2013,115,166_9,164_1,164_1x166_9,-1,74,240
2013,117,167_3,165_4,165_4x167_3,-1,81,215
2013,118,171_4,171_7,171_4x171_7,1,74,245
2013,119,164_11,167_1,164_11x167_1,1,72,210
2013,120,165_4,167_3,165_4x167_3,1,79,225
2013,122,169_6,166_9,166_9x169_6,-1,NA,NA
2013,127,169_6,164_1,164_1x169_6,-1,76,240
2013,129,164_8,167_8,164_8x167_8,1,70,NA
2013,130,171_10,164_8,164_8x171_10,-1,75,220
2013,131,170_1,167_6,167_6x170_1,-1,73,265
2013,132,171_6,165_10,165_10x171_6,-1,75,245
2013,133,167_12,167_13,167_12x167_13,1,72,245
2013,134,164_2,166_12,164_2x166_12,1,73,215
2013,135,164_14,169_6,164_14x169_6,1,72,250
2013,136,164_14,166_9,164_14x166_9,1,71,210
2013,138,164_2,166_12,164_2x166_12,1,75,215
2013,139,167_13,167_12,167_12x167_13,-1,74,205
2013,140,169_6,164_1,164_1x169_6,-1,75,240
2013,141,168_5,171_7,168_5x171_7,1,73,250
2013,142,171_6,167_1,167_1x171_6,-1,75,230
2013,143,171_11,170_1,170_1x171_11,-1,75,215
2013,144,170_2,170_6,170_2x170_6,1,88,195
2013,145,164_4,167_3,164_4x167_3,1,78,195
2013,146,166_12,165_6,165_6x166_12,-1,70,230
2013,147,170_1,167_6,167_6x170_1,-1,72,255
2013,148,164_14,164_1,164_1x164_14,-1,75,235
2013,149,166_3,166_12,166_12x166_3,-1,67,220
2013,154,166_3,166_12,166_12x166_3,-1,74,240
2013,155,169_6,166_9,166_9x169_6,-1,68,235
2013,157,164_14,164_1,164_1x164_14,-1,78,230
2013,158,170_7,171_13,170_7x171_13,1,73,270
2013,159,171_6,165_10,165_10x171_6,-1,80,250
2013,161,164_4,166_11,164_4x166_11,1,76,245
2013,166,165_4,166_11,165_4x166_11,1,76,240
2013,168,171_8,167_13,167_13x171_8,-1,75,250
2013,169,170_7,171_5,170_7x171_5,1,76,230
2013,170,164_2,165_6,164_2x165_6,1,74,240
2013,172,170_1,167_6,167_6x170_1,-1,77,265
2013,173,170_2,170_6,170_2x170_6,1,NA,NA
2013,175,164_14,169_6,164_14x169_6,1,75,270
2013,179,170_11,170_2,170_11x170_2,1,80,250
2013,180,171_4,171_7,171_4x171_7,1,75,220
2013,185,165_6,166_12,165_6x166_12,1,73,220
2013,187,164_8,171_10,164_8x171_10,1,71,245
2013,188,171_11,167_9,167_9x171_11,-1,76,245
2013,190,167_3,166_11,166_11x167_3,-1,79,250
2013,191,164_2,166_12,164_2x166_12,1,73,195
2013,193,166_9,164_1,164_1x166_9,-1,74,235
2013,196,166_9,164_1,164_1x166_9,-1,78,210
2013,197,164_14,166_9,164_14x166_9,1,71,250
2013,198,171_4,171_7,171_4x171_7,1,78,230
2013,199,171_8,167_12,167_12x171_8,-1,74,285
2013,200,171_11,170_1,170_1x171_11,-1,74,215
2013,202,169_11,171_13,169_11x171_13,1,72,NA
2013,203,164_11,165_10,164_11x165_10,1,NA,NA
2013,206,164_11,167_1,164_11x167_1,1,73,245
2013,210,169_11,171_13,169_11x171_13,1,75,235
2013,211,165_7,166_10,165_7x166_10,1,89,NA
2013,212,170_6,170_2,170_2x170_6,-1,81,250
2013,213,164_4,166_11,164_4x166_11,1,71,245
2013,214,167_12,167_13,167_12x167_13,1,81,200
2013,215,170_6,170_2,170_2x170_6,-1,81,270
2013,219,164_11,165_10,164_11x165_10,1,73,250
2013,220,164_2,165_6,164_2x165_6,1,73,250
2013,222,168_5,171_7,168_5x171_7,1,76,250
2013,223,170_1,171_11,170_1x171_11,1,73,275
2013,224,166_3,166_12,166_12x166_3,-1,73,260
2013,226,168_5,171_4,168_5x171_4,1,79,235
2013,227,171_8,167_13,167_13x171_8,-1,73,245
2013,229,165_6,166_12,165_6x166_12,1,72,260
2013,230,166_10,166_8,166_10x166_8,1,73,240
2013,231,164_2,166_12,164_2x166_12,1,69,245
2013,232,164_14,169_6,164_14x169_6,1,72,255
2013,235,164_4,165_4,164_4x165_4,1,80,235
2013,236,169_11,171_5,169_11x171_5,1,72,270
2013,237,164_14,166_9,164_14x166_9,1,77,NA
2013,238,171_11,170_1,170_1x171_11,-1,74,205
2013,239,171_5,169_11,169_11x171_5,-1,70,285
2013,240,170_6,170_11,170_11x170_6,-1,89,105
2013,241,164_11,167_1,164_11x167_1,1,72,245
2013,242,164_8,171_10,164_8x171_10,1,73,225
2013,244,170_6,170_2,170_2x170_6,-1,77,215
2013,245,167_3,166_11,166_11x167_3,-1,76,250
2013,246,169_6,164_1,164_1x169_6,-1,NA,145
2013,247,169_11,170_7,169_11x170_7,1,78,165
2013,248,164_11,165_10,164_11x165_10,1,76,230
2013,249,166_9,164_1,164_1x166_9,-1,74,240
2013,250,170_7,170_4,170_4x170_7,-1,73,260
2013,252,164_14,164_1,164_1x164_14,-1,75,255
2013,253,165_6,166_3,165_6x166_3,1,72,240
2013,254,164_4,167_3,164_4x167_3,1,76,285
2013,256,170_12,168_2,168_2x170_12,-1,72,285
2013,257,167_5,164_1,164_1x167_5,-1,75,220
2013,259,164_14,164_1,164_1x164_14,-1,75,245
2013,260,171_8,170_12,170_12x171_8,-1,76,265
2013,261,167_12,170_12,167_12x170_12,1,73,250
2013,262,171_8,170_12,170_12x171_8,-1,75,235
2013,263,164_2,166_12,164_2x166_12,1,88,125
2013,264,171_6,167_1,167_1x171_6,-1,79,250
2013,268,164_8,171_10,164_8x171_10,1,74,230
2013,269,164_1,166_9,164_1x166_9,1,73,170
2013,270,164_14,166_9,164_14x166_9,1,70,235
2013,271,171_4,171_7,171_4x171_7,1,73,255
2013,272,171_6,165_10,165_10x171_6,-1,73,270
2013,273,168_5,171_4,168_5x171_4,1,77,250
2013,274,170_4,171_5,170_4x171_5,1,73,270
2013,275,167_12,170_12,167_12x170_12,1,73,240
2013,277,171_10,169_12,169_12x171_10,-1,NA,65
2013,278,170_11,170_2,170_11x170_2,1,76,225
2013,279,164_4,166_11,164_4x166_11,1,75,260
2013,280,169_6,166_9,166_9x169_6,-1,71,225
2013,281,171_5,171_13,171_13x171_5,-1,72,245
2013,282,167_8,171_10,167_8x171_10,1,75,225
2013,284,165_4,166_11,165_4x166_11,1,74,NA
2013,285,167_5,166_9,166_9x167_5,-1,80,230
2013,286,167_5,164_1,164_1x167_5,-1,74,215
2013,287,165_4,166_11,165_4x166_11,1,71,235
2013,288,167_8,164_8,164_8x167_8,-1,72,245
2013,289,171_8,168_2,168_2x171_8,-1,74,260
2013,290,165_6,164_2,164_2x165_6,-1,74,250
2013,291,171_11,170_1,170_1x171_11,-1,74,270
2013,293,164_1,164_14,164_1x164_14,1,NA,230
2013,294,170_6,170_2,170_2x170_6,-1,71,225
2013,295,164_14,169_6,164_14x169_6,1,71,290
2013,296,170_7,171_5,170_7x171_5,1,77,255
2013,297,169_11,171_13,169_11x171_13,1,73,255
2013,298,170_4,171_13,170_4x171_13,1,72,235
2013,299,169_6,164_14,164_14x169_6,-1,80,205
2013,300,167_8,164_8,164_8x167_8,-1,75,200
2013,301,170_7,171_13,170_7x171_13,1,75,245
2013,302,171_6,167_1,167_1x171_6,-1,72,260
2013,303,168_5,171_7,168_5x171_7,1,NA,NA
2013,305,164_2,166_12,164_2x166_12,1,72,255
2013,307,170_4,171_5,170_4x171_5,1,71,250
2013,308,167_5,164_1,164_1x167_5,-1,72,245
2013,313,171_10,167_8,167_8x171_10,-1,72,245
2013,314,166_3,166_12,166_12x166_3,-1,70,250
2013,317,167_5,169_6,167_5x169_6,1,72,270
2013,319,164_11,167_1,164_11x167_1,1,71,225
2013,328,169_11,171_5,169_11x171_5,1,NA,NA
2013,331,164_2,166_3,164_2x166_3,1,72,240
2013,332,165_6,166_12,165_6x166_12,1,75,245
2013,333,166_9,164_1,164_1x166_9,-1,75,225
2013,335,171_4,171_7,171_4x171_7,1,74,275
2013,337,168_5,171_7,168_5x171_7,1,77,245
2013,338,170_1,167_6,167_6x170_1,-1,85,215
2013,340,171_4,171_7,171_4x171_7,1,73,235
2013,342,164_8,171_10,164_8x171_10,1,72,215
2013,343,164_4,166_11,164_4x166_11,1,75,245
2013,345,168_5,171_4,168_5x171_4,1,76,210
2013,346,170_4,171_5,170_4x171_5,1,72,265
2013,347,170_6,170_11,170_11x170_6,-1,76,265
2013,349,167_5,169_6,167_5x169_6,1,73,235
2013,351,170_6,170_2,170_2x170_6,-1,80,230
2013,352,164_2,166_12,164_2x166_12,1,75,240
2013,354,167_5,164_1,164_1x167_5,-1,74,245
2013,355,165_7,166_10,165_7x166_10,1,78,260
2013,356,171_8,167_12,167_12x171_8,-1,77,230
2013,358,167_5,166_9,166_9x167_5,-1,78,250
2013,360,164_4,167_3,164_4x167_3,1,NA,NA
2013,362,164_2,166_12,164_2x166_12,1,75,210
2013,364,171_10,164_8,164_8x171_10,-1,NA,NA
2013,365,171_11,167_6,167_6x171_11,-1,80,215
2013,366,170_1,171_11,170_1x171_11,1,76,235
2013,367,171_6,167_1,167_1x171_6,-1,72,240
2013,371,165_4,166_11,165_4x166_11,1,75,270
2013,372,171_9,171_3,171_3x171_9,-1,NA,135
2013,374,164_2,166_3,164_2x166_3,1,73,260
2013,380,167_3,166_11,166_11x167_3,-1,76,250
2013,381,168_5,171_7,168_5x171_7,1,75,240
2013,382,169_6,166_9,166_9x169_6,-1,75,105
2013,383,167_5,164_14,164_14x167_5,-1,73,260
2013,386,164_2,166_3,164_2x166_3,1,69,250
2013,387,171_10,164_8,164_8x171_10,-1,72,220
2013,393,171_8,167_13,167_13x171_8,-1,74,265
2013,394,165_4,166_11,165_4x166_11,1,76,265
2013,397,166_9,164_1,164_1x166_9,-1,80,210
2013,398,166_10,165_7,165_7x166_10,-1,73,275
2013,399,170_2,170_11,170_11x170_2,-1,81,270
2013,402,164_11,165_10,164_11x165_10,1,73,260
2013,408,165_4,166_11,165_4x166_11,1,73,260
2013,410,167_12,168_2,167_12x168_2,1,81,225
2013,411,168_5,171_7,168_5x171_7,1,76,225
2013,412,171_4,171_7,171_4x171_7,1,78,235
2013,414,171_5,171_13,171_13x171_5,-1,70,280
2013,415,171_4,168_5,168_5x171_4,-1,72,150
2013,418,164_14,164_1,164_1x164_14,-1,NA,NA
2013,420,164_2,166_3,164_2x166_3,1,70,240
2013,421,170_7,170_4,170_4x170_7,-1,73,265
2013,423,170_7,171_13,170_7x171_13,1,76,265
2013,424,171_13,171_5,171_13x171_5,1,NA,NA
2013,425,165_7,169_7,165_7x169_7,1,74,250
2013,426,164_4,166_11,164_4x166_11,1,70,235
2013,427,170_7,171_13,170_7x171_13,1,71,280
2013,428,164_2,166_3,164_2x166_3,1,70,255
2013,429,170_11,170_2,170_11x170_2,1,80,270
2013,430,171_5,170_7,170_7x171_5,-1,83,255
2013,432,170_1,171_11,170_1x171_11,1,75,250
2013,435,164_11,170_13,164_11x170_13,1,75,215
2013,436,171_10,169_12,169_12x171_10,-1,75,NA
2013,437,165_4,166_11,165_4x166_11,1,76,280
2013,438,171_11,170_1,170_1x171_11,-1,NA,NA
2013,440,171_8,167_12,167_12x171_8,-1,72,250
2013,441,164_4,166_11,164_4x166_11,1,75,245
2013,442,165_6,166_12,165_6x166_12,1,73,235
2013,444,170_4,171_13,170_4x171_13,1,70,250
2013,446,164_4,167_3,164_4x167_3,1,80,215
2013,449,164_11,165_10,164_11x165_10,1,74,260
2013,452,171_8,168_2,168_2x171_8,-1,72,245
2013,455,164_2,165_6,164_2x165_6,1,NA,195
2013,457,164_14,164_1,164_1x164_14,-1,72,230
2013,458,167_5,164_14,164_14x167_5,-1,77,275
2013,460,167_3,165_4,165_4x167_3,-1,74,275
2013,461,168_5,171_7,168_5x171_7,1,80,230
2013,462,170_4,171_13,170_4x171_13,1,70,220
2013,466,166_9,164_1,164_1x166_9,-1,74,250
2013,467,164_2,166_12,164_2x166_12,1,74,255
2013,468,166_10,165_7,165_7x166_10,-1,72,240
2013,469,171_8,167_13,167_13x171_8,-1,71,215
2013,470,164_11,167_1,164_11x167_1,1,74,250
2013,471,170_6,170_2,170_2x170_6,-1,75,235
2013,473,169_11,171_13,169_11x171_13,1,78,255
2013,475,171_8,167_12,167_12x171_8,-1,74,240
2013,476,170_7,169_11,169_11x170_7,-1,70,270
2013,477,171_4,171_7,171_4x171_7,1,74,265
2013,483,167_5,169_6,167_5x169_6,1,73,280
2013,484,171_11,170_1,170_1x171_11,-1,73,285
2013,486,171_5,171_13,171_13x171_5,-1,71,265
2013,489,169_11,170_7,169_11x170_7,1,72,265
2013,491,167_5,164_1,164_1x167_5,-1,70,255
2013,496,168_5,171_7,168_5x171_7,1,72,230
2013,497,170_6,170_2,170_2x170_6,-1,74,255
2013,498,167_12,171_8,167_12x171_8,1,74,220
2013,503,167_8,164_8,164_8x167_8,-1,NA,NA
2013,505,165_4,167_3,165_4x167_3,1,90,255
2013,510,171_13,170_7,170_7x171_13,-1,NA,NA
2013,511,171_6,165_10,165_10x171_6,-1,NA,NA
2013,512,171_8,167_12,167_12x171_8,-1,73,225
2013,513,170_4,171_13,170_4x171_13,1,NA,NA
2013,514,171_5,171_13,171_13x171_5,-1,72,265
2013,517,164_14,167_5,164_14x167_5,1,73,NA
2013,520,164_4,166_11,164_4x166_11,1,NA,NA
2013,521,170_4,171_13,170_4x171_13,1,NA,NA
2013,522,170_2,170_11,170_11x170_2,-1,NA,NA
2013,523,165_4,166_11,165_4x166_11,1,NA,NA
2013,528,164_11,171_6,164_11x171_6,1,72,215
2013,530,171_8,168_2,168_2x171_8,-1,75,190
2013,533,164_11,171_6,164_11x171_6,1,NA,NA
2013,534,170_6,170_2,170_2x170_6,-1,NA,NA
2013,536,164_2,166_12,164_2x166_12,1,72,220
2013,537,165_6,166_12,165_6x166_12,1,NA,NA
2013,538,165_4,166_11,165_4x166_11,1,NA,NA
2013,539,164_2,166_3,164_2x166_3,1,72,210
2013,540,171_5,171_13,171_13x171_5,-1,NA,NA
2013,544,170_4,171_5,170_4x171_5,1,72,220
2013,545,171_10,169_12,169_12x171_10,-1,NA,NA
2013,547,164_14,169_6,164_14x169_6,1,77,240
2013,548,167_3,166_11,166_11x167_3,-1,74,NA
2013,549,169_6,164_1,164_1x169_6,-1,70,210
2013,550,171_5,171_13,171_13x171_5,-1,69,235
2013,552,164_14,164_1,164_1x164_14,-1,NA,NA
2013,553,167_3,166_11,166_11x167_3,-1,75,255
2013,555,167_5,164_1,164_1x167_5,-1,73,240
2013,560,171_8,168_2,168_2x171_8,-1,NA,NA
2013,561,171_11,167_6,167_6x171_11,-1,85,245
2013,564,167_5,164_14,164_14x167_5,-1,79,280
2013,565,164_8,171_10,164_8x171_10,1,72,225
2013,566,167_5,164_1,164_1x167_5,-1,75,220
2013,567,170_7,171_5,170_7x171_5,1,74,225
2013,568,165_7,166_10,165_7x166_10,1,74,255
2013,569,166_3,164_2,164_2x166_3,-1,74,225
2013,570,167_3,166_11,166_11x167_3,-1,74,200
2013,572,164_11,167_1,164_11x167_1,1,NA,NA
2013,575,165_6,164_2,164_2x165_6,-1,NA,NA
2013,576,170_6,170_11,170_11x170_6,-1,NA,NA
2013,577,171_9,170_11,170_11x171_9,-1,NA,NA
2013,580,171_8,167_12,167_12x171_8,-1,75,260
2013,583,171_8,170_12,170_12x171_8,-1,77,240
2013,585,168_5,171_7,168_5x171_7,1,NA,NA
2013,587,164_4,165_4,164_4x165_4,1,NA,NA
2013,593,171_8,170_12,170_12x171_8,-1,74,230
2013,594,164_14,164_1,164_1x164_14,-1,74,225
2013,595,167_5,166_9,166_9x167_5,-1,70,215
2013,598,171_6,165_10,165_10x171_6,-1,80,155
2013,600,164_4,165_4,164_4x165_4,1,NA,NA
2013,601,164_2,166_12,164_2x166_12,1,72,260
2013,602,164_2,166_12,164_2x166_12,1,NA,140
2013,603,164_2,166_12,164_2x166_12,1,75,265
2013,604,171_6,165_10,165_10x171_6,-1,74,280
2013,605,164_4,166_11,164_4x166_11,1,NA,NA
2013,606,164_14,164_1,164_1x164_14,-1,74,270
2013,607,171_9,171_3,171_3x171_9,-1,76,230
2013,609,170_6,170_2,170_2x170_6,-1,NA,NA
2013,613,164_14,164_1,164_1x164_14,-1,72,230
2013,614,170_4,170_7,170_4x170_7,1,78,NA
2013,617,165_4,166_11,165_4x166_11,1,81,255
2013,619,170_4,171_5,170_4x171_5,1,80,235
2013,620,164_2,166_12,164_2x166_12,1,74,235
2013,622,164_4,166_11,164_4x166_11,1,75,195
2013,623,170_11,170_2,170_11x170_2,1,83,265
2013,624,164_8,171_10,164_8x171_10,1,72,230
2013,625,171_4,171_7,171_4x171_7,1,78,275
2013,627,164_2,166_12,164_2x166_12,1,71,NA
2013,628,169_6,164_1,164_1x169_6,-1,72,225
2013,631,164_1,169_6,164_1x169_6,1,72,250
2013,633,165_7,166_10,165_7x166_10,1,NA,NA
2013,636,169_11,171_13,169_11x171_13,1,73,260
2013,641,167_3,166_11,166_11x167_3,-1,83,165
2013,643,169_11,171_13,169_11x171_13,1,72,270
2013,645,164_4,166_11,164_4x166_11,1,81,195
2013,646,171_6,167_1,167_1x171_6,-1,89,200
2013,647,167_3,166_11,166_11x167_3,-1,75,260
2013,649,166_10,169_7,166_10x169_7,1,80,205
2013,653,167_5,164_1,164_1x167_5,-1,74,240
2013,654,164_14,164_1,164_1x164_14,-1,86,215
2013,659,166_9,169_6,166_9x169_6,1,72,230
2013,660,170_7,170_4,170_4x170_7,-1,NA,NA
2013,661,167_5,164_1,164_1x167_5,-1,75,230
2013,662,164_2,166_12,164_2x166_12,1,80,220
2013,664,170_2,171_9,170_2x171_9,1,92,NA
2013,665,170_7,171_13,170_7x171_13,1,NA,NA
2013,670,170_7,171_13,170_7x171_13,1,NA,NA
2013,673,171_8,167_13,167_13x171_8,-1,NA,180
2013,674,169_6,164_1,164_1x169_6,-1,NA,NA
2013,675,166_9,164_1,164_1x166_9,-1,74,255
2013,676,164_14,169_6,164_14x169_6,1,86,210
2013,677,164_4,166_11,164_4x166_11,1,73,NA
2013,678,170_11,170_2,170_11x170_2,1,102,175
2013,682,167_5,166_9,166_9x167_5,-1,75,225
2013,683,171_4,171_7,171_4x171_7,1,74,255
2013,684,165_4,166_11,165_4x166_11,1,73,245
2013,685,171_11,170_1,170_1x171_11,-1,73,230
2013,686,166_3,165_6,165_6x166_3,-1,75,200
2013,687,170_1,171_11,170_1x171_11,1,79,250
2013,688,171_8,170_12,170_12x171_8,-1,72,255
2013,689,166_10,169_7,166_10x169_7,1,72,NA
2013,690,170_11,170_2,170_11x170_2,1,77,235
2013,692,171_8,170_12,170_12x171_8,-1,71,240
2013,695,164_4,165_4,164_4x165_4,1,77,NA
2013,696,166_9,164_1,164_1x166_9,-1,74,240
2013,698,170_6,171_3,170_6x171_3,1,72,270
2013,699,164_4,167_3,164_4x167_3,1,75,250
2013,700,171_8,170_12,170_12x171_8,-1,NA,NA
2013,704,171_5,171_13,171_13x171_5,-1,69,255
2013,705,171_4,168_5,168_5x171_4,-1,NA,NA
2013,707,170_7,171_13,170_7x171_13,1,70,245
2013,708,169_11,171_13,169_11x171_13,1,74,255
2013,709,165_7,169_7,165_7x169_7,1,70,240
2013,710,164_14,164_1,164_1x164_14,-1,75,215
2013,711,165_6,166_3,165_6x166_3,1,71,NA
2013,712,171_9,170_6,170_6x171_9,-1,78,NA
2013,714,164_11,167_1,164_11x167_1,1,73,220
2013,715,170_4,169_11,169_11x170_4,-1,69,NA
2013,717,164_1,166_9,164_1x166_9,1,NA,NA
2013,719,165_6,166_12,165_6x166_12,1,72,240
2013,720,167_3,166_11,166_11x167_3,-1,73,215
2013,722,171_6,167_1,167_1x171_6,-1,NA,NA
2013,724,171_4,171_7,171_4x171_7,1,NA,NA
2013,725,164_2,166_12,164_2x166_12,1,71,245
2013,727,164_11,167_1,164_11x167_1,1,66,220
2013,728,171_11,170_1,170_1x171_11,-1,74,255
2013,729,164_8,171_10,164_8x171_10,1,69,NA
2013,730,167_8,171_10,167_8x171_10,1,71,225
2013,731,164_1,169_6,164_1x169_6,1,72,225
2013,732,171_10,169_12,169_12x171_10,-1,66,220
2013,733,170_11,170_2,170_11x170_2,1,79,265
2013,735,169_11,171_13,169_11x171_13,1,72,215
2013,736,168_5,171_7,168_5x171_7,1,76,NA
2013,737,167_5,164_1,164_1x167_5,-1,71,230
2013,738,171_6,167_1,167_1x171_6,-1,73,225
2013,740,169_6,164_14,164_14x169_6,-1,71,250
2013,741,164_4,166_11,164_4x166_11,1,77,245
2013,743,164_8,171_10,164_8x171_10,1,70,240
2013,747,171_6,167_1,167_1x171_6,-1,76,NA
2013,749,167_3,166_11,166_11x167_3,-1,84,225
2013,750,167_5,169_6,167_5x169_6,1,73,250
2013,751,167_5,164_14,164_14x167_5,-1,NA,NA
2013,753,170_4,169_11,169_11x170_4,-1,71,215
2013,754,170_7,171_13,170_7x171_13,1,72,275
2013,755,167_13,171_8,167_13x171_8,1,74,230
2013,756,169_6,164_1,164_1x169_6,-1,76,220
2013,757,170_6,170_2,170_2x170_6,-1,NA,NA
2013,758,170_4,170_7,170_4x170_7,1,NA,NA
2013,761,166_9,164_1,164_1x166_9,-1,NA,NA
2013,763,165_4,167_3,165_4x167_3,1,76,285
2013,765,164_11,170_13,164_11x170_13,1,68,230
2013,766,171_11,167_6,167_6x171_11,-1,74,255
2013,767,164_2,166_12,164_2x166_12,1,78,235
2013,768,170_7,170_4,170_4x170_7,-1,83,215
2013,781,171_11,170_1,170_1x171_11,-1,NA,NA
2013,782,164_11,167_1,164_11x167_1,1,71,220
2013,785,170_2,170_11,170_11x170_2,-1,81,265
2013,786,170_2,170_6,170_2x170_6,1,78,250
2013,788,164_8,169_12,164_8x169_12,1,66,195
2013,789,165_6,166_12,165_6x166_12,1,71,200
2013,790,170_2,170_11,170_11x170_2,-1,80,270
2013,791,171_6,167_1,167_1x171_6,-1,77,NA
2013,796,164_1,166_9,164_1x166_9,1,72,220
2013,797,171_6,165_10,165_10x171_6,-1,79,230
2013,798,171_6,167_1,167_1x171_6,-1,71,205
2013,799,164_11,167_1,164_11x167_1,1,71,205
2013,800,171_13,170_7,170_7x171_13,-1,71,245
2013,801,171_6,165_10,165_10x171_6,-1,74,NA
2013,802,171_8,168_2,168_2x171_8,-1,NA,NA
2013,804,170_6,170_2,170_2x170_6,-1,79,285
2013,806,165_7,169_7,165_7x169_7,1,77,270
2013,808,164_2,166_12,164_2x166_12,1,73,250
2013,810,166_10,166_8,166_10x166_8,1,75,270
2013,811,166_9,164_14,164_14x166_9,-1,70,230
2013,813,164_4,166_11,164_4x166_11,1,74,255
2013,814,171_5,170_4,170_4x171_5,-1,66,240
2013,815,167_3,166_11,166_11x167_3,-1,81,220
2013,818,165_4,166_11,165_4x166_11,1,72,255
2013,819,169_6,164_1,164_1x169_6,-1,75,250
2013,820,164_4,166_11,164_4x166_11,1,75,260
2013,821,166_10,165_7,165_7x166_10,-1,NA,NA
2013,822,168_5,171_4,168_5x171_4,1,76,225
2013,823,165_6,166_3,165_6x166_3,1,72,245
2013,824,170_6,170_2,170_2x170_6,-1,NA,NA
2013,825,164_11,167_1,164_11x167_1,1,74,230
2013,827,164_11,167_1,164_11x167_1,1,74,220
2013,829,170_2,170_11,170_11x170_2,-1,78,235
2013,831,171_10,164_8,164_8x171_10,-1,70,265
2013,833,164_2,166_12,164_2x166_12,1,73,245
2013,834,170_2,171_3,170_2x171_3,1,NA,NA
2013,836,164_4,166_11,164_4x166_11,1,72,235
2013,837,166_9,169_6,166_9x169_6,1,71,265
2013,839,167_12,168_2,167_12x168_2,1,72,240
2013,842,167_12,167_13,167_12x167_13,1,71,240
2013,843,171_6,165_10,165_10x171_6,-1,79,245
2013,844,171_11,170_1,170_1x171_11,-1,75,260
2013,845,164_8,169_12,164_8x169_12,1,66,205
2013,847,164_11,165_10,164_11x165_10,1,73,215
2013,848,164_8,169_12,164_8x169_12,1,66,200
2013,849,171_8,167_13,167_13x171_8,-1,70,220
2013,851,171_4,165_2,165_2x171_4,-1,77,245
2013,852,171_6,167_1,167_1x171_6,-1,71,240
2013,853,164_2,166_12,164_2x166_12,1,73,245
2013,854,165_6,166_12,165_6x166_12,1,NA,130
2013,855,171_8,170_12,170_12x171_8,-1,79,250
2013,857,166_9,169_6,166_9x169_6,1,73,260
2013,858,169_6,164_1,164_1x169_6,-1,73,240
2013,859,170_6,170_2,170_2x170_6,-1,85,180
